SID,ISO_TIME,LAT,LON,WIND,PRES,GEN_LAT,GEN_LON,LANDFRAC
1909166N11278,1909-06-19 00:00:00,13.8,-83.3,40.0,,10.6,-82.5,1.0
1909166N11278,1909-06-19 00:00:00,13.8125,-83.335625,39.44444444444444,,10.6,-82.5,1.0
1909177N25276,1909-06-29 19:00:00,26.089375,-97.38565,80.625,972.0,25.0,-84.0,1.0
1909178N21288,1909-06-28 21:00:00,26.114,-80.2,42.857142857142854,,21.0,-72.0,1.0
1909178N21288,1909-06-28 21:00:00,26.2105,-80.275,42.142857142857146,,21.0,-72.0,1.0
1909195N12300,1909-07-21 17:00:00,28.8765,-95.2267,92.5,960.5757575757576,12.3,-60.5,1.0
1909218N17281,1909-08-10 10:00:00,22.771466666666665,-98.01526666666668,31.428571428571427,1004.0,16.6,-79.5,1.0
1909232N15305,1909-08-23 07:00:00,18.349275,-70.89835,69.28571428571429,,15.4,-55.3,1.0
1909232N15305,1909-08-25 18:00:00,21.085525,-86.723175,91.25,,15.4,-55.3,1.0
1909232N15305,1909-08-25 18:00:00,21.1,-86.9,90.0,,15.4,-55.3,1.0
1909232N15305,1909-08-27 22:00:00,23.743125,-97.686325,92.5,,15.4,-55.3,1.0
1909234N23274,1909-08-24 23:00:00,25.543025,-97.369925,30.0,,23.0,-85.7,1.0
1909257N18289,1909-09-13 14:00:00,17.611075,-71.567975,30.0,,17.5,-71.0,1.0
1909257N18289,1909-09-14 01:00:00,18.126800000000003,-74.064425,30.0,,17.5,-71.0,1.0
1909257N18289,1909-09-21 01:00:00,29.7375,-91.36484999999999,96.875,952.0,17.5,-71.0,1.0
1909313N11279,1909-11-12 20:00:00,19.728650000000002,-73.17609999999999,76.25,,10.5,-81.0,1.0
1910235N15298,1910-08-24 11:00:00,17.899975,-71.26685,35.0,,15.0,-62.0,1.0
1910239N27268,1910-08-31 02:00:00,25.625,-97.344375,38.333333333333336,,26.7,-91.7,1.0
1910248N17302,1910-09-08 01:00:00,17.710549999999998,-71.406925,70.0,,17.0,-58.3,1.0
1910248N17302,1910-09-15 01:00:00,26.914933333333334,-97.71276666666667,62.5,,17.0,-58.3,1.0
1910282N11281,1910-10-14 06:00:00,22.3,-83.6,100.0,960.0,11.2,-79.5,1.0
1910282N11281,1910-10-14 06:00:00,22.378980000000002,-83.64602,98.88888888888889,959.5955056179776,11.2,-79.5,1.0
1910282N11281,1910-10-17 07:00:00,22.635033333333332,-84.16923333333334,124.28571428571429,930.6521739130435,11.2,-79.5,1.0
1910282N11281,1910-10-18 05:00:00,26.30296,-82.02484,97.22222222222223,953.3529411764706,11.2,-79.5,1.0
1910282N11281,1910-10-20 07:00:00,33.799350000000004,-78.1791,58.888888888888886,955.0,11.2,-79.5,1.0
1911221N26278,1911-08-11 22:00:00,30.30154,-87.52000000000001,66.66666666666667,,25.5,-82.5,1.0
1911235N25295,1911-08-28 08:00:00,32.163075,-80.511275,78.33333333333333,972.0,25.2,-65.5,1.0
1911247N12303,1911-09-10 08:00:00,12.84995,-83.70375,77.85714285714286,,12.0,-57.0,1.0
1911299N23285,1911-10-27 14:00:00,21.904799999999998,-84.3066,45.0,,22.5,-75.5,1.0
1911299N23285,1911-11-01 00:00:00,29.0,-82.5,25.0,,22.5,-75.5,1.0
1911299N23285,1911-11-01 00:00:00,29.0,-82.5,25.0,,22.5,-75.5,1.0
1912160N28272,1912-06-13 05:00:00,29.6823,-91.5692,55.714285714285715,,28.0,-88.0,1.0
1912195N25286,1912-07-15 16:00:00,31.3,-81.45,43.75,,25.0,-74.0,1.0
1912246N38288,1912-09-06 08:00:00,31.71725,-81.13114999999999,28.571428571428573,,38.2,-72.5,1.0
1912255N29276,1912-09-14 08:00:00,30.332875,-88.40327500000001,59.375,,29.0,-84.0,1.0
1912278N29272,1912-10-04 13:00:00,29.04975,-82.6149,30.0,,28.5,-88.5,1.0
1912286N18279,1912-10-16 17:00:00,27.026850000000003,-97.35755,85.0,,18.5,-80.7,1.0
1912316N11280,1912-11-20 06:00:00,18.52505,-77.82625,55.625,965.0,11.2,-79.7,1.0
1912316N11280,1912-11-20 06:00:00,18.5,-78.0,55.0,965.0,11.2,-79.7,1.0
1913172N11280,1913-06-23 22:00:00,14.975,-83.31257500000001,36.666666666666664,,11.0,-80.0,1.0
1913172N11280,1913-06-25 15:00:00,20.9574,-86.7852,45.714285714285715,,11.0,-80.0,1.0
1913172N11280,1913-06-25 15:00:00,21.06805,-86.8639,44.285714285714285,,11.0,-80.0,1.0
1913172N11280,1913-06-28 01:00:00,27.0807,-97.35095,62.142857142857146,,11.0,-80.0,1.0
1913243N29288,1913-09-03 09:00:00,34.7499,-76.7447,67.5,976.0,28.5,-72.5,1.0
1913243N29288,1913-09-03 09:00:00,34.77992,-76.83576,65.0,976.0,28.5,-72.5,1.0
1913276N41289,1913-10-08 14:00:00,33.100575,-79.417775,57.5,,41.0,-71.0,1.0
1913301N18274,1913-10-29 10:00:00,21.944499999999998,-84.5245,58.333333333333336,,18.0,-86.5,1.0
1914258N25284,1914-09-17 07:00:00,30.642200000000003,-81.51145,55.0,,25.2,-76.4,1.0
1915212N27284,1915-08-01 14:00:00,28.506875,-80.4932,65.0,,27.4,-76.5,1.0
1915218N14334,1915-08-13 08:00:00,18.4666,-77.04006666666668,96.25,,14.0,-26.0,1.0
1915218N14334,1915-08-17 07:00:00,29.103833333333334,-95.13043333333333,110.0,940.0,14.0,-26.0,1.0
1915244N15281,1915-09-03 00:00:00,21.61935,-82.70882499999999,85.0,,15.0,-79.5,1.0
1915244N15281,1915-09-03 00:00:00,21.7,-82.8,85.0,,15.0,-79.5,1.0
1915244N15281,1915-09-04 11:00:00,29.973433333333332,-85.38473333333334,71.42857142857143,,15.0,-79.5,1.0
1916135N21280,1916-05-13 17:00:00,22.2244,-80.35237500000001,29.375,,21.0,-80.0,1.0
1916181N13281,1916-07-05 21:00:00,30.299999999999997,-88.32000000000001,105.0,950.0,12.5,-79.5,1.0
1916181N13281,1916-07-05 21:00:00,30.4,-88.4,105.0,950.0,12.5,-79.5,1.0
1916192N12308,1916-07-12 07:00:00,13.853919999999999,-60.98008,35.0,,11.5,-52.1,1.0
1916192N12308,1916-07-13 11:00:00,18.294975,-65.884425,44.285714285714285,,11.5,-52.1,1.0
1916192N12308,1916-07-21 14:00:00,41.56655,-71.1438,56.25,995.0,11.5,-52.1,1.0
1916192N12308,1916-07-22 18:00:00,51.0,-56.5,30.0,1001.0,11.5,-52.1,1.0
1916192N12308,1916-07-22 18:00:00,51.0,-56.5,30.0,1001.0,11.5,-52.1,1.0
1916218N24266,1916-08-06 06:00:00,24.8,-97.7,50.0,,24.0,-94.0,1.0
1916218N24266,1916-08-06 06:00:00,24.824975000000002,-97.792525,48.333333333333336,,24.0,-94.0,1.0
1916225N13305,1916-08-13 08:00:00,13.92485,-60.94255,46.42857142857143,,13.4,-55.0,1.0
1916225N13305,1916-08-18 23:00:00,27.03505,-97.47710000000001,96.25,938.0,13.4,-55.0,1.0
1916234N16300,1916-08-22 11:00:00,18.099800000000002,-66.1676,80.0,,16.0,-60.3,1.0
1916234N16300,1916-08-25 08:00:00,25.467399999999998,-80.23599999999999,40.0,,16.0,-60.3,1.0
1916240N14312,1916-09-01 22:00:00,17.97338,-88.36994,43.333333333333336,986.0,14.0,-47.6,1.0
1916276N27285,1916-10-04 21:00:00,31.52,-81.14,50.0,1000.0,26.5,-74.6,1.0
1916276N27285,1916-10-04 21:00:00,31.5,-81.4,50.0,1000.0,26.5,-74.6,1.0
1916283N19284,1916-10-15 15:00:00,18.8425,-87.7076,80.0,,18.5,-75.6,1.0
1916283N19284,1916-10-15 15:00:00,18.906875,-87.83070000000001,76.25,,18.5,-75.6,1.0
1916283N19284,1916-10-18 14:00:00,30.448475000000002,-87.378275,85.0,970.0,18.5,-75.6,1.0
1916316N12285,1916-11-13 00:00:00,14.465625,-83.293125,40.625,,12.3,-75.5,1.0
1916316N12285,1916-11-13 00:00:00,14.6,-83.4,40.0,,12.3,-75.5,1.0
1916316N12285,1916-11-15 23:00:00,25.273066666666665,-80.71696666666666,50.714285714285715,1006.0,12.3,-75.5,1.0
1917188N12301,1917-07-11 01:00:00,15.7211,-84.3363,30.0,,12.0,-59.0,1.0
1917188N12301,1917-07-12 02:00:00,17.1666,-88.31013333333334,30.0,,12.0,-59.0,1.0
1917188N12301,1917-07-14 11:00:00,21.916833333333333,-97.78403333333333,25.625,,12.0,-59.0,1.0
1917218N32293,1917-08-11 00:00:00,45.7,-65.0,50.0,,32.0,-67.5,1.0
1917218N32293,1917-08-11 00:00:00,45.99114,-64.61376,49.375,,32.0,-67.5,1.0
1917218N32293,1917-08-11 11:00:00,51.42406666666667,-57.660666666666664,36.25,,32.0,-67.5,1.0
1917263N13303,1917-09-23 09:00:00,18.219920000000002,-76.44416000000001,90.0,,13.4,-57.1,1.0
1917263N13303,1917-09-23 09:00:00,18.2499,-76.5802,90.0,,13.4,-57.1,1.0
1917263N13303,1917-09-25 18:00:00,22.3,-83.2,130.0,929.5,13.4,-57.1,1.0
1917263N13303,1917-09-25 18:00:00,22.362475,-83.287525,128.75,929.6875,13.4,-57.1,1.0
1917263N13303,1917-09-29 01:00:00,30.32704,-86.71928,93.75,949.0,13.4,-57.1,1.0
1918235N28287,1918-08-24 21:00:00,34.8,-76.8,65.0,,27.7,-73.3,1.0
1918235N28287,1918-08-24 21:00:00,34.86,-76.74,64.0,,27.7,-73.3,1.0
1918245N25303,1918-09-07 16:00:00,48.247,-58.78126666666667,40.0,,24.6,-57.0,1.0
1919183N25276,1919-07-04 10:00:00,30.368250000000003,-87.0015,47.5,995.0,24.6,-84.3,1.0
1919246N16299,1919-09-03 19:00:00,18.099966666666667,-67.16666666666667,45.0,,16.0,-61.0,1.0
1919272N28285,1919-10-01 03:00:00,31.242525,-81.54984999999999,38.125,,27.5,-75.5,1.0
1919272N28285,1919-10-01 03:00:00,31.2567,-81.6998,37.5,,27.5,-75.5,1.0
1920260N12284,1920-09-18 02:00:00,14.638266666666667,-83.33833333333332,30.0,,11.7,-76.5,1.0
1920260N12284,1920-09-20 01:00:00,19.034000000000002,-87.66004,43.888888888888886,,11.7,-76.5,1.0
1920260N12284,1920-09-22 02:00:00,29.25135,-90.88795,77.85714285714286,978.1428571428571,11.7,-76.5,1.0
1920269N25277,1920-09-30 10:00:00,29.099999999999998,-82.43333333333334,51.666666666666664,,25.0,-83.0,1.0
1921167N17278,1921-06-17 21:00:00,18.1775,-88.3624,42.77777777777778,,16.5,-82.4,1.0
1921167N17278,1921-06-17 21:00:00,18.282,-88.50992,42.22222222222222,,16.5,-82.4,1.0
1921167N17278,1921-06-22 20:00:00,28.759999999999998,-95.92505,72.5,980.0,16.5,-82.4,1.0
1921248N21265,1921-09-07 05:00:00,22.549950000000003,-97.9788,58.75,,21.0,-95.0,1.0
1921249N10320,1921-09-11 07:00:00,18.414166666666667,-68.5192,107.14285714285714,961.28125,10.0,-40.0,1.0
1921289N24276,1921-10-16 00:00:00,26.84992,-81.9273,30.0,,24.0,-84.0,1.0
1921289N24276,1921-10-16 00:00:00,27.0,-81.8,30.0,,24.0,-84.0,1.0
1921293N13280,1921-10-25 21:00:00,28.2218,-82.6552,90.0,958.0,12.7,-80.1,1.0
1921293N13280,1921-10-25 21:00:00,28.29135,-82.5414,87.5,958.0,12.7,-80.1,1.0
1921323N21295,1921-11-23 23:00:00,22.06745,-84.07499999999999,30.0,,20.9,-65.0,1.0
1922164N15278,1922-06-14 01:00:00,18.731875,-87.70502499999999,30.0,,15.5,-82.3,1.0
1922164N15278,1922-06-16 00:00:00,24.0,-97.7,45.0,,15.5,-82.3,1.0
1922164N15278,1922-06-16 00:00:00,24.12495,-97.814475,43.75,,15.5,-82.3,1.0
1922284N12285,1922-10-18 10:00:00,20.528333333333332,-87.07166666666666,87.5,,12.0,-75.5,1.0
1922284N12285,1922-10-21 18:00:00,18.5285,-92.98,70.0,,12.0,-75.5,1.0
1922284N12285,1922-10-21 18:00:00,18.5,-93.0,70.0,,12.0,-75.5,1.0
1922285N17276,1922-10-14 10:00:00,22.306874999999998,-82.977875,35.0,,16.5,-84.5,1.0
1922285N17276,1922-10-17 09:00:00,30.314,-87.83999999999999,25.0,,16.5,-84.5,1.0
1922285N17276,1922-10-17 09:00:00,30.3925,-87.85,25.0,,16.5,-84.5,1.0
1923174N20265,1923-06-26 06:00:00,29.5,-89.8,40.0,,20.0,-95.0,1.0
1923174N20265,1923-06-26 06:00:00,29.68378,-89.62219999999999,39.44444444444444,,20.0,-95.0,1.0
1923244N29287,1923-09-10 11:00:00,47.14543333333334,-55.26663333333333,40.625,,29.4,-73.0,1.0
1923253N27287,1923-09-13 13:00:00,47.661375,-55.592075,49.375,,27.0,-73.0,1.0
1923268N21287,1923-10-02 16:00:00,47.697050000000004,-57.18625,56.25,,21.0,-73.0,1.0
1923285N10267,1923-10-13 06:00:00,16.0,-95.6,40.0,,10.4,-93.0,1.0
1923285N10267,1923-10-13 06:00:00,16.139375,-95.6575,39.375,,10.4,-93.0,1.0
1923288N22296,1923-10-19 10:00:00,41.699999999999996,-70.73333333333333,48.333333333333336,,21.6,-63.8,1.0
1924170N18275,1924-06-18 14:00:00,18.066533333333332,-88.47173333333333,38.75,,17.6,-85.2,1.0
1924170N18275,1924-06-20 22:00:00,22.2887,-97.6576,36.25,,17.6,-85.2,1.0
1924229N11305,1924-08-27 03:00:00,44.8957,-65.1669,71.25,968.0,10.5,-54.6,1.0
1924229N11305,1924-08-27 03:00:00,45.176559999999995,-64.75352,70.0,968.0,10.5,-54.6,1.0
1924229N11305,1924-08-27 16:00:00,50.317275,-57.427099999999996,56.666666666666664,968.0,10.5,-54.6,1.0
1924239N14312,1924-09-05 02:00:00,45.62825,-60.5244,62.5,967.0,13.7,-48.0,1.0
1924257N24276,1924-09-15 17:00:00,29.849999999999998,-85.0,57.85714285714286,980.0,24.0,-84.5,1.0
1924271N17274,1924-09-29 22:00:00,30.25,-83.75,55.0,1000.12,16.5,-86.0,1.0
1924286N26272,1924-10-15 01:00:00,21.40008,-97.36012000000001,45.0,,25.5,-88.0,1.0
1924288N16277,1924-10-21 03:00:00,25.820025,-81.61522500000001,76.25,977.2,15.7,-83.5,1.0
1924288N16277,1924-10-21 03:00:00,25.8267,-81.5203,75.0,977.9333333333333,15.7,-83.5,1.0
1924311N13280,1924-11-08 06:00:00,18.12148,-76.84398,39.375,,12.5,-80.0,1.0
1924311N13280,1924-11-08 06:00:00,18.2,-76.8,40.0,,12.5,-80.0,1.0
1924311N13280,1924-11-08 22:00:00,19.991875,-76.2318,40.0,,12.5,-80.0,1.0
1925249N22267,1925-09-07 03:00:00,25.41976,-97.70632,42.5,,22.0,-93.2,1.0
1925249N22267,1925-09-07 03:00:00,25.4997,-97.8079,41.875,,22.0,-93.2,1.0
1925331N20274,1925-12-01 03:00:00,26.3,-81.9,55.0,,20.2,-85.9,1.0
1925331N20274,1925-12-01 03:00:00,26.55,-81.7,53.75,,20.2,-85.9,1.0
1925331N20274,1925-12-02 21:00:00,34.81805,-76.64845,62.857142857142854,980.0,20.2,-85.9,1.0
1925331N20274,1925-12-02 21:00:00,34.9574,-76.5646,62.142857142857146,980.0,20.2,-85.9,1.0
1926203N13304,1926-07-22 23:00:00,14.7833,-61.016733333333335,58.75,,12.8,-56.5,1.0
1926203N13304,1926-07-24 08:00:00,19.00555,-68.6182,83.33333333333333,,12.8,-56.5,1.0
1926203N13304,1926-07-28 06:00:00,28.5,-80.5,90.0,967.0,12.8,-56.5,1.0
1926203N13304,1926-07-28 06:00:00,28.596474999999998,-80.548975,88.125,967.0,12.8,-56.5,1.0
1926211N16314,1926-08-08 10:00:00,45.2423,-61.4889,66.42857142857143,,16.0,-46.0,1.0
1926233N13285,1926-08-25 23:00:00,29.1823,-90.88986666666668,95.71428571428571,,12.5,-75.5,1.0
1926244N14319,1926-09-23 05:00:00,47.078266666666664,-53.85443333333333,50.714285714285715,976.0,13.8,-41.2,1.0
1926254N17278,1926-09-14 17:00:00,22.0156,-80.12685,30.0,,16.6,-81.7,1.0
1926254N17278,1926-09-15 09:00:00,24.0111,-77.7936,35.0,,16.6,-81.7,1.0
1926254N17278,1926-09-15 09:00:00,24.1148,-77.7248,35.0,,16.6,-81.7,1.0
1926255N15314,1926-09-18 01:00:00,24.4148,-77.67525,125.0,,15.4,-46.0,1.0
1926255N15314,1926-09-20 17:00:00,30.2758,-87.2102,101.11111111111111,954.3150684931506,15.4,-46.0,1.0
1926276N15281,1926-10-04 10:00:00,15.8432,-84.53333333333333,35.0,,14.5,-79.0,1.0
1926287N12279,1926-10-20 07:00:00,21.41935,-82.79675,125.71428571428571,938.2857142857143,11.5,-81.2,1.0
1926316N11281,1926-11-16 01:00:00,21.8,-82.9474,30.0,,11.2,-79.2,1.0
1927231N14320,1927-08-24 23:00:00,44.015,-65.53965,85.625,950.0,14.0,-40.0,1.0
1927231N14320,1927-08-26 23:00:00,63.63315,-19.308,66.25,950.0,14.0,-40.0,1.0
1927245N17340,1927-09-03 00:00:00,16.11848,-22.71,39.375,,16.7,-20.0,1.0
1927245N17340,1927-09-03 00:00:00,16.1,-22.8,40.0,,16.7,-20.0,1.0
1927289N17273,1927-10-18 17:00:00,20.865375,-77.954725,40.0,,16.5,-87.0,1.0
1927304N20280,1927-10-31 14:00:00,21.625,-79.475,40.0,,19.5,-80.0,1.0
1927304N20280,1927-11-01 19:00:00,24.925766666666668,-78.12236666666666,35.0,,19.5,-80.0,1.0
1928216N19296,1928-08-10 05:00:00,30.07928,-84.32804,35.0,977.0,18.8,-63.6,1.0
1928221N12300,1928-08-14 14:00:00,29.87108,-84.69948,43.125,,11.5,-60.3,1.0
1928246N17287,1928-09-05 08:00:00,19.64995,-87.72125,47.142857142857146,,17.2,-72.8,1.0
1928246N17287,1928-09-08 09:00:00,23.436,-97.76176,37.5,,17.2,-72.8,1.0
1928246N17287,1928-09-08 09:00:00,23.52,-97.8772,36.875,,17.2,-72.8,1.0
1928250N14343,1928-09-12 18:00:00,16.2,-61.5,120.0,940.0,14.2,-17.0,1.0
1928250N14343,1928-09-12 18:00:00,16.22548,-61.61302,121.25,939.71875,14.2,-17.0,1.0
1928250N14343,1928-09-13 19:00:00,18.07988,-66.10012,135.0,933.5,14.2,-17.0,1.0
1928250N14343,1928-09-17 02:00:00,26.828699999999998,-80.28649999999999,117.85714285714286,931.4615384615385,14.2,-17.0,1.0
1929262N23296,1929-09-26 12:00:00,24.6,-77.7,120.0,938.2784810126582,23.0,-63.6,1.0
1929262N23296,1929-09-26 12:00:00,24.5731,-77.737475,120.0,938.4303797468355,23.0,-63.6,1.0
1930241N13317,1930-09-03 18:00:00,18.38146,-69.91852,133.125,,12.8,-43.5,1.0
1930241N13317,1930-09-03 18:00:00,18.4,-70.0,135.0,933.0,12.8,-43.5,1.0
1931176N18273,1931-06-25 13:00:00,20.62836666666667,-87.1133,44.285714285714285,,18.0,-87.0,1.0
1931176N18273,1931-06-27 22:00:00,26.62585,-97.38295,36.42857142857143,,18.0,-87.0,1.0
1931192N16278,1931-07-12 17:00:00,18.375,-87.75755000000001,30.0,,15.7,-82.3,1.0
1931223N14299,1931-08-15 20:00:00,17.274925,-88.3225,43.333333333333336,,13.5,-61.0,1.0
1931223N14299,1931-08-18 13:00:00,19.616600000000002,-96.4575,47.857142857142854,,13.5,-61.0,1.0
1931244N19299,1931-09-03 14:00:00,19.5,-69.89125000000001,38.333333333333336,,18.6,-60.9,1.0
1931250N12297,1931-09-10 21:00:00,17.576099999999997,-88.28765,100.0,,12.4,-62.7,1.0
1931250N12297,1931-09-10 21:00:00,17.6348,-88.4502,95.0,,12.4,-62.7,1.0
1931252N15307,1931-09-11 02:00:00,18.50555,-65.8332,73.125,987.0,15.2,-53.0,1.0
1931252N15307,1931-09-14 19:00:00,18.528266666666667,-87.7167,58.57142857142857,987.0,15.2,-53.0,1.0
1931252N15307,1931-09-16 09:00:00,18.992975,-95.793125,78.57142857142857,987.0,15.2,-53.0,1.0
1931252N15307,1931-09-16 09:00:00,18.9573,-95.9575,76.42857142857143,987.0,15.2,-53.0,1.0
1931316N12281,1931-11-16 04:00:00,18.34988,-87.93662,31.666666666666668,,11.5,-79.0,1.0
1932240N21291,1932-08-30 05:00:00,25.40523333333333,-80.5153,55.0,,20.5,-69.2,1.0
1932240N21291,1932-09-01 06:00:00,30.3,-88.2,75.0,979.0,20.5,-69.2,1.0
1932240N21291,1932-09-01 06:00:00,30.393225,-88.256775,73.125,979.0,20.5,-69.2,1.0
1932244N19296,1932-09-14 14:00:00,65.66366666666667,-22.518533333333334,50.0,,18.8,-63.6,1.0
1932253N19267,1932-09-15 06:00:00,30.1128,-83.5507,45.55555555555556,,19.2,-93.3,1.0
1932253N19267,1932-09-15 06:00:00,30.2,-83.3,45.0,,19.2,-93.3,1.0
1932253N19267,1932-09-17 14:00:00,44.801,-67.20349999999999,52.142857142857146,,19.2,-93.3,1.0
1932260N30318,1932-09-24 00:00:00,44.0,-65.0,35.0,,30.4,-41.6,1.0
1932260N30318,1932-09-24 00:00:00,44.25,-64.93925,35.0,,30.4,-41.6,1.0
1932260N30318,1932-09-26 15:00:00,66.29896,-53.46904,42.5,,30.4,-41.6,1.0
1932260N30318,1932-09-26 15:00:00,66.3737,-53.0863,41.875,,30.4,-41.6,1.0
1932262N21265,1932-09-19 20:00:00,29.907525,-91.844425,49.375,,20.8,-95.0,1.0
1932269N17303,1932-09-27 05:00:00,18.1691,-65.98993333333334,103.57142857142857,945.5,16.8,-56.7,1.0
1932269N17303,1932-09-28 03:00:00,17.9924,-71.2424,84.375,957.5833333333334,16.8,-56.7,1.0
1932269N17303,1932-09-28 03:00:00,17.99392,-71.41392,82.5,958.0,16.8,-56.7,1.0
1932281N16278,1932-10-15 21:00:00,29.15192,-91.06568,50.0,,15.6,-82.4,1.0
1932281N16278,1932-10-15 21:00:00,29.2649,-90.9571,50.0,,15.6,-82.4,1.0
1932304N15305,1932-11-09 15:00:00,21.165,-78.3224,126.25,918.0,15.0,-55.4,1.0
1932304N15305,1932-11-09 15:00:00,21.232,-78.19792,125.0,918.0,15.0,-55.4,1.0
1933135N13278,1933-05-14 23:00:00,15.17125,-83.31255,35.0,,13.3,-82.0,1.0
1933176N09318,1933-06-27 22:00:00,10.1516,-61.3334,75.0,,9.0,-42.5,1.0
1933176N09318,1933-07-07 02:00:00,23.553649999999998,-97.76745,77.85714285714286,,9.0,-42.5,1.0
1933195N15300,1933-07-18 16:00:00,17.402350000000002,-88.283525,41.666666666666664,,14.9,-60.0,1.0
1933195N15300,1933-07-23 09:00:00,28.6607,-96.016475,36.25,,14.9,-60.0,1.0
1933195N15300,1933-07-23 09:00:00,28.7476,-96.0553,35.0,,14.9,-60.0,1.0
1933206N14306,1933-07-29 18:00:00,26.3,-77.1,70.0,,14.0,-54.5,1.0
1933206N14306,1933-07-29 18:00:00,26.33152,-77.19398,70.0,,14.0,-54.5,1.0
1933206N14306,1933-07-30 17:00:00,27.092950000000002,-80.1597,61.111111111111114,987.4858757062146,14.0,-54.5,1.0
1933206N14306,1933-08-05 03:00:00,25.7148,-97.4225,70.625,975.0,14.0,-54.5,1.0
1933206N14306,1933-08-05 03:00:00,25.69184,-97.478,67.5,975.0,14.0,-54.5,1.0
1933226N12339,1933-08-26 20:00:00,44.0248,-65.99635,35.0,978.0,12.3,-21.5,1.0
1933226N14295,1933-08-17 22:00:00,22.29344,-83.92362,31.666666666666668,,14.2,-65.3,1.0
1933234N13335,1933-09-05 06:00:00,26.104400000000002,-97.387075,92.5,954.0,12.6,-24.9,1.0
1933234N13335,1933-09-05 06:00:00,26.1,-97.5,90.0,954.0,12.6,-24.9,1.0
1933239N19268,1933-08-29 14:00:00,21.984925,-97.731725,33.125,,18.9,-92.3,1.0
1933243N18304,1933-09-04 06:00:00,26.93322,-80.17318,110.0,947.875,18.1,-56.4,1.0
1933243N18304,1933-09-04 06:00:00,27.0,-80.3,110.0,948.0,18.1,-56.4,1.0
1933251N15303,1933-09-18 12:00:00,44.59775,-62.933925,65.625,965.0,15.4,-56.6,1.0
1933251N15303,1933-09-18 12:00:00,44.8,-62.7,65.0,965.0,15.4,-56.6,1.0
1933251N15303,1933-09-19 19:00:00,51.63823333333333,-56.8353,55.0,965.0,15.4,-56.6,1.0
1933254N17272,1933-09-13 01:00:00,18.333333333333332,-87.7642,63.75,986.3333333333334,16.5,-87.7,1.0
1933254N17272,1933-09-15 13:00:00,22.280575,-97.685625,89.28571428571429,960.0,16.5,-87.7,1.0
1933259N11302,1933-09-22 07:00:00,20.328725,-87.412475,115.0,939.7603305785124,11.3,-57.9,1.0
1933259N11302,1933-09-25 00:00:00,21.96396,-97.69006,95.0,960.0,11.3,-57.9,1.0
1933259N11302,1933-09-25 00:00:00,22.0,-97.8,95.0,960.0,11.3,-57.9,1.0
1933298N13280,1933-10-29 21:00:00,18.3075,-78.1026,75.0,982.0,13.5,-80.1,1.0
1933298N13280,1933-10-29 21:00:00,18.355625,-78.07695,73.75,982.0,13.5,-80.1,1.0
1933299N28285,1933-10-29 17:00:00,45.1666,-61.7138,57.14285714285714,,27.8,-75.2,1.0
1933320N11280,1933-11-16 20:00:00,12.1255,-83.66550000000001,46.25,,11.4333,-79.8667,1.0
1934156N17273,1934-06-05 17:00:00,16.7287,-88.30245,41.25,,17.0,-87.0,1.0
1934156N17273,1934-06-20 22:00:00,45.033775000000006,-65.298925,41.666666666666664,966.0,17.0,-87.0,1.0
1934203N32281,1934-07-23 01:00:00,29.80008,-81.476,30.0,,32.1,-79.4,1.0
1934244N29288,1934-09-03 13:00:00,35.6106,-76.60753333333334,34.285714285714285,,28.8,-72.0,1.0
1934248N24286,1934-09-09 01:00:00,40.604974999999996,-73.0842,62.5,,23.9,-74.2,1.0
1934261N14338,1934-09-18 08:00:00,15.087425,-23.59445,30.0,,14.4,-22.5,1.0
1934275N21276,1934-10-06 01:00:00,30.3385,-87.39345,42.77777777777778,,20.6,-84.0,1.0
1934293N15283,1934-10-20 16:00:00,18.10385,-76.46610000000001,40.0,,15.3,-76.9,1.0
1934293N15283,1934-10-21 15:00:00,21.2011,-78.50132500000001,37.857142857142854,,15.3,-76.9,1.0
1934293N15283,1934-10-21 15:00:00,21.3348,-78.4351,37.142857142857146,,15.3,-76.9,1.0
1935135N17292,1935-05-15 14:00:00,18.552500000000002,-69.66125,30.0,1006.0,17.0,-68.5,1.0
1935228N11304,1935-08-25 14:00:00,47.70182,-57.90634,66.25,,10.9,-56.0,1.0
1935241N23291,1935-09-03 13:00:00,25.837,-81.71704,141.66666666666666,910.0,23.3,-68.8,1.0
1935242N20274,1935-08-30 07:00:00,20.499966666666666,-87.16666666666667,25.0,,20.5,-86.0,1.0
1935242N20274,1935-09-01 18:00:00,18.7,-95.2,50.0,,20.5,-86.0,1.0
1935242N20274,1935-09-01 18:00:00,18.687475,-95.29625,48.125,,20.5,-86.0,1.0
1935266N15285,1935-09-28 09:00:00,22.1174,-80.3799,102.77777777777777,955.0,14.8,-74.7,1.0
1935266N15285,1935-09-28 09:00:00,22.23392,-80.38392,102.22222222222223,955.0,14.8,-74.7,1.0
1935292N13279,1935-10-21 13:00:00,17.864375000000003,-76.658725,50.625,994.9270833333334,13.2,-81.0,1.0
1935292N13279,1935-10-25 18:00:00,14.84998,-83.33848,61.666666666666664,988.0,13.2,-81.0,1.0
1935292N13279,1935-10-25 18:00:00,14.8,-83.4,60.0,988.0,13.2,-81.0,1.0
1935303N32299,1935-11-04 19:00:00,25.861666666666665,-80.30746666666666,82.85714285714286,973.0,32.3,-60.9,1.0
1936164N18273,1936-06-15 08:00:00,25.89245,-81.63159999999999,40.0,1001.04,18.1,-87.3,1.0
