SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1975082912_aeo,1975-09-05 06:00:00,-48.75,35.0,-38.75,46.25,101267.0,14.92,0.0
1975090418_aep,1975-09-07 12:00:00,-30.0,15.0,-46.25,16.25,101028.0,14.16,0.0
1975091906_aer,1975-09-29 12:00:00,-37.5,18.75,-40.0,43.75,98527.0,27.98,0.0
1975092406_aes,1975-10-03 06:00:00,-40.0,12.5,-58.75,42.5,99177.0,25.32,0.0
1976072906_aet,1976-08-01 06:00:00,-50.0,28.75,-25.0,35.0,100833.0,14.51,0.0
1976080618_aeu,1976-08-11 12:00:00,-73.75,26.25,-62.5,47.5,100508.0,15.85,0.0
1976082118_aew,1976-09-08 18:00:00,-53.75,13.75,-25.0,40.0,100435.0,15.55,0.0
1976082800_aex,1976-09-05 00:00:00,-41.25,12.5,-31.25,37.5,99068.0,25.34,0.0
1976092700_aey,1976-10-04 12:00:00,-58.75,23.75,-41.25,36.25,100902.0,16.1,0.0
1976102318_aez,1976-10-29 06:00:00,-58.75,22.5,-30.0,43.75,100338.0,16.8,0.0
1977080212_afa,1977-08-05 12:00:00,-25.0,11.25,-45.0,12.5,100973.0,12.2,0.0
1977090718_afc,1977-09-12 12:00:00,-72.5,35.0,-51.25,45.0,99528.0,20.56,0.0
1978080812_afd,1978-08-12 00:00:00,-41.25,13.75,-68.75,12.5,100867.0,17.53,0.0
1978083018_afe,1978-09-07 18:00:00,-63.75,27.5,-28.75,57.5,97750.0,23.74,0.0
1978090112_aff,1978-09-16 06:00:00,-25.0,12.5,-20.0,53.75,99187.0,22.85,0.0
1978090512_afg,1978-09-07 18:00:00,-27.5,12.5,-37.5,17.5,100884.0,12.19,0.0
1978091300_afh,1978-09-22 00:00:00,-76.25,31.25,-12.5,62.5,100430.0,14.0,0.0
1978091506_afi,1978-09-22 18:00:00,-72.5,13.75,-95.0,15.0,100370.0,18.6,0.0
1978091912_afj,1978-09-23 12:00:00,-21.25,12.5,-42.5,16.25,100989.0,13.38,0.0
1978100900_afk,1978-10-11 18:00:00,-61.25,18.75,-70.0,31.25,100584.0,18.3,0.0
1979083000_afo,1979-09-05 18:00:00,-32.5,11.25,-70.0,17.5,100649.0,11.41,0.0
1979090606_afp,1979-09-16 00:00:00,-32.5,21.25,-28.75,47.5,100395.0,17.0,0.0
1980081412_afs,1980-08-19 12:00:00,-37.5,15.0,-40.0,45.0,99817.0,23.89,0.0
1980082218_aft,1980-08-26 00:00:00,-66.25,38.75,-36.25,41.25,99356.0,24.37,0.0
1980090400_afu,1980-09-10 12:00:00,-22.5,16.25,-33.75,47.5,100686.0,19.53,0.0
1980090618_afv,1980-09-20 12:00:00,-21.25,12.5,-36.25,48.75,99592.0,20.23,0.0
1980092106_afw,1980-09-25 06:00:00,-81.25,15.0,-95.0,18.75,100268.0,11.56,0.0
1980100506_afx,1980-10-13 18:00:00,-26.25,32.5,-21.25,58.75,99159.0,20.49,0.0
1980110900_afy,1980-11-14 12:00:00,-85.0,18.75,-95.0,25.0,100496.0,12.87,0.0
1980112318_afz,1980-11-29 00:00:00,-52.5,37.5,-38.75,41.25,98455.0,22.02,0.0
1981080800_aga,1981-08-11 06:00:00,-31.25,11.25,-56.25,13.75,100934.0,14.96,0.0
1981081518_agb,1981-08-23 12:00:00,-81.25,21.25,-42.5,38.75,99065.0,24.91,0.0
1981090100_agc,1981-09-12 00:00:00,-70.0,30.0,-41.25,42.5,100607.0,15.37,0.0
1981090500_agd,1981-09-11 18:00:00,-65.0,20.0,-37.5,36.25,100905.0,14.17,0.0
1981090806_age,1981-09-13 18:00:00,-62.5,16.25,-53.75,37.5,99604.0,23.45,0.0
1981091212_agf,1981-09-19 06:00:00,-55.0,17.5,-40.0,38.75,100559.0,17.41,0.0
1981092206_agg,1981-10-03 06:00:00,-36.25,12.5,-3.75,43.75,99196.0,18.64,0.0
1981092612_agh,1981-09-29 18:00:00,-41.25,7.5,-53.75,12.5,100862.0,11.18,0.0
1981110400_agi,1981-11-07 18:00:00,-82.5,17.5,-65.0,27.5,100096.0,16.37,0.0
1981111318_agj,1981-11-18 06:00:00,-70.0,33.75,-60.0,47.5,99928.0,16.23,0.0
1982082800_agk,1982-09-04 12:00:00,-21.25,13.75,-53.75,20.0,101072.0,13.76,0.0
1982091406_agl,1982-09-20 18:00:00,-72.5,22.5,-18.75,50.0,99466.0,16.83,0.0
1982100112_agm,1982-10-03 18:00:00,-67.5,27.5,-48.75,38.75,98619.0,25.94,0.0
1983021900_agn,1983-02-22 06:00:00,-65.0,36.25,-50.0,33.75,98221.0,18.99,0.0
1983082412_ago,1983-08-28 18:00:00,-77.5,27.5,-97.5,25.0,100734.0,18.18,0.0
1983091018_agp,1983-09-15 06:00:00,-63.75,31.25,-48.75,42.5,101130.0,16.52,0.0
1984082918_agq,1984-09-03 06:00:00,-56.25,11.25,-52.5,25.0,101175.0,10.03,0.0
1984090906_agr,1984-09-16 06:00:00,-80.0,28.75,-60.0,45.0,99296.0,20.94,0.0
1984091600_ags,1984-09-19 12:00:00,-22.5,13.75,-37.5,21.25,100679.0,16.51,0.0
1984092512_agt,1984-10-02 12:00:00,-61.25,28.75,-40.0,42.5,100504.0,19.1,0.0
