SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
2001103106_aej,2001-11-06 12:00:00,-83.75,14.0,-70.0,27.0,99246.0,26.66,0.0
2001110218_aek,2001-11-06 00:00:00,-42.5,33.5,-50.0,39.5,99190.0,16.68,0.0
2001112418_ael,2001-11-30 00:00:00,-49.38,30.5,-63.120000000000005,26.5,100394.0,15.89,0.0
2002090606_aen,2002-09-18 18:00:00,-94.38,27.0,-113.75,22.5,100573.0,10.21,0.0
2003082800_aep,2003-09-09 06:00:00,-32.5,14.5,-28.120000000000005,56.5,98010.0,21.36,0.0
2003093006_aer,2003-10-10 00:00:00,-35.0,31.0,-6.25,61.5,97988.0,22.58,0.0
2004091318_aeu,2004-09-17 18:00:00,-59.38,16.5,-71.88,20.5,100576.0,16.36,0.0
2004091618_aev,2004-09-26 00:00:00,-31.879999999999995,11.5,-23.75,60.0,98501.0,19.78,0.0
2004091812_aew,2004-09-23 06:00:00,-26.25,14.0,-35.620000000000005,12.5,100733.0,14.24,0.0
2005080212_aey,2005-08-05 18:00:00,-24.379999999999995,12.0,-38.120000000000005,16.0,100968.0,11.05,0.0
2005080218_aez,2005-08-07 12:00:00,-70.0,28.5,-53.75,36.0,100984.0,15.21,0.0
2005090500_afa,2005-09-11 00:00:00,-66.25,26.5,-41.88,35.5,100464.0,13.9,0.0
2005090506_afb,2005-09-13 12:00:00,-56.88,31.0,-11.879999999999995,64.0,97913.0,19.71,0.0
2005091412_afc,2005-09-26 00:00:00,-40.0,8.5,-48.120000000000005,37.0,101205.0,19.84,0.0
2006082200_afd,2006-08-24 18:00:00,-22.5,13.0,-38.120000000000005,20.5,100913.0,13.53,0.0
2006082606_afe,2006-09-03 18:00:00,-83.75,10.0,-115.0,25.5,100459.0,8.72,0.0
2006090706_aff,2006-09-15 18:00:00,-52.5,19.5,-27.5,50.5,98928.0,16.14,0.0
2006091312_afg,2006-09-19 18:00:00,-58.75,25.5,-34.379999999999995,38.0,100593.0,16.18,0.0
2006091318_afh,2006-09-26 12:00:00,-30.0,12.5,-23.120000000000005,46.0,99017.0,17.65,0.0
2007090718_afk,2007-09-12 18:00:00,-25.0,10.5,-44.38,13.0,100820.0,9.79,0.0
2007092206_afm,2007-09-26 06:00:00,-18.120000000000005,9.0,-41.25,11.5,100669.0,15.29,0.0
2008063006_afn,2008-07-05 00:00:00,-6.879999999999996,8.0,-33.120000000000005,15.5,100778.0,15.85,0.0
2008071000_afo,2008-07-23 12:00:00,-58.75,23.5,-17.5,71.0,100207.0,17.06,0.0
2008071206_afp,2008-07-24 06:00:00,-75.62,7.0,-126.25,24.0,101136.0,9.48,0.0
2008081018_afr,2008-08-17 06:00:00,-25.620000000000005,11.0,-53.120000000000005,17.5,100723.0,13.22,0.0
2008092618_aft,2008-10-03 06:00:00,-34.379999999999995,36.5,-41.88,57.0,99184.0,25.0,0.0
2009080918_afw,2009-08-12 18:00:00,-21.879999999999995,13.0,-33.120000000000005,14.0,100799.0,11.58,0.0
2009081400_afx,2009-08-24 18:00:00,-24.379999999999995,12.0,-41.25,50.0,98851.0,19.52,0.0
2009090500_afy,2009-09-11 12:00:00,-7.5,13.5,-35.0,17.5,100029.0,17.44,0.0
2009100406_afz,2009-10-07 06:00:00,-36.88,11.0,-55.620000000000005,18.5,100755.0,17.79,0.0
2010080400_agb,2010-08-08 12:00:00,-32.5,9.5,-42.5,22.5,101357.0,14.14,0.0
2010080712_agc,2010-08-16 18:00:00,-84.38,10.0,-109.38,21.0,100593.0,11.63,0.0
2010082212_agd,2010-08-31 06:00:00,-35.0,12.5,-45.620000000000005,41.0,98797.0,22.45,0.0
2010082712_age,2010-09-02 18:00:00,-23.75,13.0,-66.25,25.0,101024.0,18.86,0.0
2010082718_agf,2010-09-05 18:00:00,-45.0,15.5,-54.38,54.5,98990.0,15.25,0.0
2010090812_agg,2010-09-25 06:00:00,-23.75,13.0,-53.120000000000005,59.5,98391.0,15.55,0.0
2010091000_agh,2010-09-21 06:00:00,-5.6200000000000045,13.0,-45.0,35.0,100475.0,16.29,0.0
2010091312_agi,2010-09-17 00:00:00,-75.0,15.5,-93.75,19.5,99867.0,16.14,0.0
2010100306_agk,2010-10-12 06:00:00,-60.0,17.5,-23.75,42.0,100201.0,15.45,0.0
2010102806_agl,2010-11-01 06:00:00,-45.0,8.5,-66.88,14.5,100355.0,18.97,0.0
2011082006_agn,2011-08-23 06:00:00,-24.379999999999995,15.5,-36.88,22.5,100880.0,16.22,0.0
2011091018_agq,2011-09-16 12:00:00,-61.88,17.5,-58.120000000000005,43.0,98797.0,31.14,0.0
2011091906_agr,2011-09-22 06:00:00,-31.879999999999995,11.5,-46.88,13.5,100036.0,21.54,0.0
2011092406_ags,2011-10-04 00:00:00,-55.0,17.0,-43.75,50.0,99536.0,17.34,0.0
2012080612_agt,2012-08-17 18:00:00,-80.62,16.0,-116.88,22.0,100650.0,8.91,0.0
2012083106_agv,2012-09-12 00:00:00,-46.25,16.5,-47.5,55.5,97396.0,26.33,0.0
2012090506_agw,2012-09-27 12:00:00,-30.620000000000005,15.0,-31.879999999999995,28.5,100958.0,15.79,0.0
2012100112_agx,2012-10-04 06:00:00,-33.120000000000005,10.0,-41.88,20.0,100547.0,14.15,0.0
2012101200_agy,2012-10-21 12:00:00,-59.38,14.0,-30.620000000000005,48.5,97922.0,18.14,0.0
2013062012_agz,2013-06-30 00:00:00,-98.12,19.5,-135.0,22.5,100881.0,9.28,0.0
2013081400_aha,2013-08-17 12:00:00,-18.75,13.0,-35.620000000000005,19.5,100639.0,18.22,0.0
2013090806_ahb,2013-09-14 06:00:00,-17.5,13.5,-33.75,25.0,100769.0,17.0,0.0
2013100900_ahc,2013-10-14 18:00:00,-26.879999999999995,10.5,-47.5,17.5,100564.0,20.14,0.0
2013111612_ahd,2013-11-22 18:00:00,-53.120000000000005,26.0,-22.5,42.0,99707.0,15.59,0.0
2014072812_ahe,2014-07-31 06:00:00,-35.0,11.0,-44.38,11.0,101054.0,14.32,0.0
2014090218_ahf,2014-09-09 12:00:00,-95.62,22.5,-118.75,28.0,100819.0,10.41,0.0
2014090906_ahg,2014-09-19 06:00:00,-28.120000000000005,13.5,-39.38,40.0,100198.0,15.41,0.0
2014101312_ahh,2014-10-20 06:00:00,-61.88,17.0,-30.620000000000005,53.0,99151.0,20.52,0.0
2015081906_ahi,2015-08-22 12:00:00,-39.38,11.5,-51.25,15.5,100602.0,21.78,0.0
2015082312_ahj,2015-08-29 06:00:00,-36.25,14.0,-73.12,19.5,100908.0,15.87,0.0
2015092806_ahl,2015-10-08 06:00:00,-70.0,27.5,-35.0,42.0,98232.0,21.73,0.0
2016082200_ahn,2016-09-02 12:00:00,-22.5,12.5,-33.120000000000005,39.0,100828.0,15.14,0.0
2016091006_aho,2016-09-17 00:00:00,-45.620000000000005,13.5,-30.0,54.0,98114.0,21.17,0.0
2016092606_ahp,2016-10-10 06:00:00,-44.38,12.0,-68.75,36.5,99681.0,23.29,0.0
2016100712_ahq,2016-10-23 06:00:00,-65.0,27.5,-35.620000000000005,65.0,99694.0,16.74,0.0
2016110206_ahr,2016-11-06 06:00:00,-60.620000000000005,18.0,-39.38,42.5,99923.0,17.76,0.0
2017090512_ahu,2017-09-24 00:00:00,-35.620000000000005,12.5,-68.75,38.5,101056.0,10.05,0.0
2017091412_ahv,2017-10-01 12:00:00,-30.0,9.5,-36.25,45.0,100128.0,19.92,0.0
2017101000_ahw,2017-10-17 18:00:00,-39.38,32.0,5.0,59.5,99778.0,15.97,0.0
