SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1992010318_aoi,1992-01-07 12:00:00,-36.75,37.0,-25.0,36.25,99757.0,17.53,0.0
1992091812_add,1992-10-01 12:00:00,-58.0,33.75,-21.25,38.75,100627.0,14.25,0.0
1992091812_aok,1992-10-01 12:00:00,-58.0,33.75,-21.25,38.75,100627.0,14.25,0.0
1992092100_ade,1992-09-30 12:00:00,-30.0,29.25,-35.0,58.0,97446.0,20.8,0.0
1992092100_aol,1992-09-30 12:00:00,-30.0,29.25,-35.0,58.0,97446.0,20.8,0.0
1993082300_adg,1993-08-27 00:00:00,-28.0,13.25,-43.25,21.5,101381.0,12.3,0.0
1993082300_aon,1993-08-27 00:00:00,-28.0,13.25,-43.25,21.5,101381.0,12.3,0.0
1994081612_adi,1994-08-19 18:00:00,-38.75,10.75,-54.75,18.25,101056.0,14.67,0.0
1994081612_aop,1994-08-19 18:00:00,-38.75,10.75,-54.75,18.25,101056.0,14.67,0.0
1994093006_adj,1994-10-04 12:00:00,-87.5,23.0,-61.5,34.5,99349.0,19.9,0.0
1994093006_aoq,1994-10-04 12:00:00,-87.5,23.0,-61.5,34.5,99349.0,19.9,0.0
1994110212_adk,1994-11-12 18:00:00,-47.5,23.5,-43.0,49.25,97477.0,20.18,0.0
1994110212_aor,1994-11-12 18:00:00,-47.5,23.5,-43.0,49.25,97477.0,20.18,0.0
1994111106_adl,1994-11-13 18:00:00,-83.0,16.25,-74.75,22.75,99930.0,19.26,0.0
1994111106_aos,1994-11-13 18:00:00,-83.0,16.25,-74.75,22.75,99930.0,19.26,0.0
1994111512_adm,1994-11-19 18:00:00,-81.25,24.75,-75.0,30.75,100626.0,15.84,0.0
1994111512_aot,1994-11-19 18:00:00,-81.25,24.75,-75.0,30.75,100626.0,15.84,0.0
1995071512_adn,1995-07-23 18:00:00,-67.75,23.0,-4.5,62.25,100037.0,14.48,0.0
1995071512_aou,1995-07-23 18:00:00,-67.75,23.0,-4.5,62.25,100037.0,14.48,0.0
1995073106_adp,1995-08-14 00:00:00,-74.0,23.25,-30.75,45.5,101962.0,10.3,0.0
1995073106_aow,1995-08-14 00:00:00,-74.0,23.25,-30.75,45.5,101962.0,10.3,0.0
1995080706_adq,1995-08-24 18:00:00,-26.0,14.25,-13.25,60.0,98697.0,17.92,0.0
1995080706_aox,1995-08-24 18:00:00,-26.0,14.25,-13.25,60.0,98697.0,17.92,0.0
1995082200_adr,1995-09-05 06:00:00,-47.75,13.0,-31.25,46.75,99153.0,19.37,0.0
1995082200_aoy,1995-09-05 06:00:00,-47.75,13.0,-31.25,46.75,99153.0,19.37,0.0
1995082212_ads,1995-09-01 06:00:00,-35.25,13.75,-37.5,43.0,100302.0,18.64,0.0
1995082212_aoz,1995-09-01 06:00:00,-35.25,13.75,-37.5,43.0,100302.0,18.64,0.0
1995082406_adt,1995-08-31 00:00:00,-24.0,12.5,-51.0,20.0,101078.0,12.66,0.0
1995082406_apa,1995-08-31 00:00:00,-24.0,12.5,-51.0,20.0,101078.0,12.66,0.0
1995082806_adu,1995-09-13 18:00:00,-23.5,11.0,-37.5,62.5,99258.0,18.64,0.0
1995082806_apb,1995-09-13 18:00:00,-23.5,11.0,-37.5,62.5,99258.0,18.64,0.0
1995091406_adv,1995-09-26 12:00:00,-58.5,13.25,-53.75,31.5,100880.0,11.38,0.0
1995091406_apc,1995-09-26 12:00:00,-58.5,13.25,-53.75,31.5,100880.0,11.38,0.0
1995100212_adx,1995-10-08 06:00:00,-40.25,22.25,-20.25,43.0,99278.0,19.03,0.0
1995100212_ape,1995-10-08 06:00:00,-40.25,22.25,-20.25,43.0,99278.0,19.03,0.0
1995100718_ady,1995-10-18 18:00:00,-82.25,15.0,-94.25,22.5,100625.0,13.15,0.0
1995100718_apf,1995-10-18 18:00:00,-82.25,15.0,-94.25,22.5,100625.0,13.15,0.0
1995102706_adz,1995-11-05 18:00:00,-59.5,26.25,-32.0,52.0,99372.0,13.4,0.0
1995102706_apg,1995-11-05 18:00:00,-59.5,26.25,-32.0,52.0,99372.0,13.4,0.0
1996070606_aea,1996-07-18 12:00:00,-45.75,15.0,-33.0,65.0,100045.0,14.02,0.0
1996070606_aph,1996-07-18 12:00:00,-45.75,15.0,-33.0,65.0,100045.0,14.02,0.0
1996072506_aeb,1996-08-07 18:00:00,-66.5,11.75,-138.25,25.25,101174.0,13.02,0.0
1996072506_api,1996-08-07 18:00:00,-66.5,11.75,-138.25,25.25,101174.0,13.02,0.0
1996082006_aec,1996-08-23 18:00:00,-86.0,19.5,-97.0,20.25,100682.0,13.7,0.0
1996082006_apj,1996-08-23 18:00:00,-86.0,19.5,-97.0,20.25,100682.0,13.7,0.0
1996082106_aed,1996-09-06 18:00:00,-25.75,13.5,-41.25,50.5,98800.0,20.61,0.0
1996082106_apk,1996-09-06 18:00:00,-25.75,13.5,-41.25,50.5,98800.0,20.61,0.0
1996090806_aef,1996-09-15 12:00:00,-62.25,16.25,-59.25,46.0,99026.0,20.69,0.0
1996090806_apm,1996-09-15 12:00:00,-62.25,16.25,-59.25,46.0,99026.0,20.69,0.0
1996092612_aeg,1996-10-02 18:00:00,-35.25,12.0,-31.5,45.25,101719.0,14.53,0.0
1996092612_apn,1996-10-02 18:00:00,-35.25,12.0,-31.5,45.25,101719.0,14.53,0.0
1997090312_aej,1997-09-20 00:00:00,-46.25,12.0,-15.75,49.0,100863.0,10.77,0.0
1997090312_apq,1997-09-20 00:00:00,-46.25,12.0,-15.75,49.0,100863.0,10.77,0.0
1997101518_aek,1997-10-18 06:00:00,-58.0,23.25,-42.0,25.25,100087.0,16.66,0.0
1997101518_apr,1997-10-18 06:00:00,-58.0,23.25,-42.0,25.25,100087.0,16.66,0.0
1997102106_ael,1997-10-29 12:00:00,-56.5,38.25,8.0,38.0,100439.0,20.19,0.0
