SID,ISO_TIME,LAT,LON,WIND,PRES,GEN_LAT,GEN_LON,LANDFRAC
1886197N16284,1886-07-17 15:00:00,20.8999,-83.0226,,,16.0,-76.5,0.0
1886225N13320,1886-08-27 18:00:00,43.6,-53.3,60.0,,13.0,-40.0,0.0
1886225N13320,1886-08-27 18:00:00,43.6,-53.3,60.0,,13.0,-40.0,0.0
1886226N15336,1886-08-25 18:00:00,48.3,-29.5,50.0,,15.0,-24.0,0.0
1886226N15336,1886-08-25 18:00:00,48.3,-29.5,50.0,,15.0,-24.0,0.0
1886249N15328,1886-09-11 12:00:00,32.0,-50.0,,,14.5,-32.0,0.0
1886249N15328,1886-09-11 12:00:00,32.0,-50.0,,,14.5,-32.0,0.0
1886263N18298,1886-10-02 00:00:00,45.0,-58.0,35.0,,18.2,-62.5,0.0
1886263N18298,1886-10-02 00:00:00,45.0,-58.0,35.0,,18.2,-62.5,0.0
1886280N35291,1886-10-16 00:00:00,39.4,-45.2,,,34.5,-69.0,0.0
1886280N35291,1886-10-16 00:00:00,39.4,-45.2,,,34.5,-69.0,0.0
1886283N29300,1886-10-15 18:00:00,35.0,-45.9,35.0,,29.1,-60.5,0.0
1886283N29300,1886-10-15 18:00:00,35.0,-45.9,35.0,,29.1,-60.5,0.0
1886294N14283,1886-10-26 18:00:00,27.9,-56.0,35.0,,14.0,-77.0,0.0
1886294N14283,1886-10-26 18:00:00,27.9,-56.0,35.0,,14.0,-77.0,0.0
1887135N29296,1887-05-20 06:00:00,51.0,-55.5,35.0,,29.3,-63.8,0.0
1887135N29296,1887-05-20 06:00:00,51.0,-55.5,35.0,,29.3,-63.8,0.0
1887137N16283,1887-05-21 18:00:00,28.2,-70.3,35.0,,15.8,-77.2333,0.0
1887137N16283,1887-05-21 18:00:00,28.2,-70.3,35.0,,15.8,-77.2333,0.0
1887162N20274,1887-06-15 12:00:00,24.8,-92.5,30.0,,20.5,-86.0,0.0
1887162N20274,1887-06-15 12:00:00,24.8,-92.5,30.0,,20.5,-86.0,0.0
1887211N10310,1887-08-08 00:00:00,21.4,-84.0,35.0,,9.9,-50.1,0.0
1887211N10310,1887-08-08 00:00:00,21.4,-84.0,35.0,,9.9,-50.1,0.0
1887216N18300,1887-08-08 00:00:00,24.3,-83.8,,,18.2,-60.2,0.0
1887216N18300,1887-08-08 00:00:00,24.3,-83.8,,,18.2,-60.2,0.0
1887226N14328,1887-08-27 18:00:00,50.5667,-39.6333,65.0,,14.0,-31.8,0.0
1887226N14328,1887-08-27 18:00:00,50.5667,-39.6333,65.0,,14.0,-31.8,0.0
1887226N16302,1887-08-24 00:00:00,51.0,-26.5,70.0,972.0,16.0,-58.2,0.0
1887226N16302,1887-08-24 00:00:00,51.0,-26.5,70.0,972.0,16.0,-58.2,0.0
1887241N12323,1887-09-06 12:00:00,55.9,-7.2,50.0,963.0,12.1,-37.0,0.0
1887241N12323,1887-09-06 12:00:00,55.9,-7.2,50.0,963.0,12.1,-37.0,0.0
1887246N18324,1887-09-09 12:00:00,44.8,-41.3,,,17.5,-36.0,0.0
1887246N18324,1887-09-09 12:00:00,44.8,-41.3,,,17.5,-36.0,0.0
1887255N14316,1887-09-18 18:00:00,53.1,-44.5,55.0,983.0,14.0,-44.0,0.0
1887255N14316,1887-09-18 18:00:00,53.1,-44.5,55.0,983.0,14.0,-44.0,0.0
1887258N16280,1887-09-16 03:00:00,17.7925,-82.7501,,,15.5,-80.5,0.0
1887258N16280,1887-09-16 03:00:00,17.7925,-82.7501,,,15.5,-80.5,0.0
1887260N35309,1887-09-18 18:00:00,46.5,-41.5,,,35.2572,-51.4764,0.0
1887260N35309,1887-09-18 18:00:00,46.5,-41.5,,,35.2572,-51.4764,0.0
1887274N15341,1887-10-09 12:00:00,22.0,-31.5,,,14.5,-19.5,0.0
1887274N15341,1887-10-09 12:00:00,22.0,-31.5,,,14.5,-19.5,0.0
1887274N30312,1887-10-04 12:00:00,48.5,-27.5,,,30.0,-48.0,0.0
1887274N30312,1887-10-04 12:00:00,48.5,-27.5,,,30.0,-48.0,0.0
1887276N12322,1887-10-21 12:00:00,41.0,-33.0,,,11.5,-38.0,0.0
1887276N12322,1887-10-21 12:00:00,41.0,-33.0,,,11.5,-38.0,0.0
1887280N18289,1887-10-09 18:00:00,26.9,-75.1,40.0,,17.8,-71.0,0.0
1887280N18289,1887-10-09 18:00:00,26.9,-75.1,40.0,,17.8,-71.0,0.0
1887282N18280,1887-10-16 21:00:00,22.65,-90.8502,,,17.8,-79.7,0.0
1887282N18280,1887-10-16 21:00:00,22.65,-90.8502,,,17.8,-79.7,0.0
1887283N28321,1887-10-12 18:00:00,41.2,-38.1,35.0,,28.2,-39.0,0.0
1887283N28321,1887-10-12 18:00:00,41.2,-38.1,35.0,,28.2,-39.0,0.0
1887285N11320,1887-10-20 12:00:00,34.0,-56.0,,,10.5,-40.5,0.0
1887285N11320,1887-10-20 12:00:00,34.0,-56.0,,,10.5,-40.5,0.0
1887289N14312,1887-10-19 18:00:00,31.7,-51.3,25.0,,14.0,-48.0,0.0
1887289N14312,1887-10-19 18:00:00,31.7,-51.3,25.0,,14.0,-48.0,0.0
1887314N33318,1887-11-13 12:00:00,40.5,-12.5,,,32.5,-42.0,0.0
1887314N33318,1887-11-13 12:00:00,40.5,-12.5,,,32.5,-42.0,0.0
1887326N12284,1887-12-07 09:00:00,34.3023,-52.5777,,,12.0,-76.0,0.0
1887326N12284,1887-12-07 09:00:00,34.3023,-52.5777,,,12.0,-76.0,0.0
1887332N22293,1887-12-04 18:00:00,34.9,-55.5,40.0,,22.1,-67.0,0.0
1887332N22293,1887-12-04 18:00:00,34.9,-55.5,40.0,,22.1,-67.0,0.0
1887334N20321,1887-12-03 12:00:00,33.0,-33.5,,,20.0,-39.0,0.0
1887334N20321,1887-12-03 12:00:00,33.0,-33.5,,,20.0,-39.0,0.0
1887339N19306,1887-12-11 12:00:00,50.0,-35.0,35.0,,19.2,-54.1,0.0
1887339N19306,1887-12-11 12:00:00,50.0,-35.0,35.0,,19.2,-54.1,0.0
1888228N23289,1888-08-24 18:00:00,55.2,-53.0,35.0,,23.0667,-70.5667,0.0
1888228N23289,1888-08-24 18:00:00,55.2,-53.0,35.0,,23.0667,-70.5667,0.0
1888250N15330,1888-09-12 18:00:00,45.8,-26.4,,,15.2,-29.8,0.0
1888250N15330,1888-09-12 18:00:00,45.8,-26.4,,,15.2,-29.8,0.0
1888261N28320,1888-09-20 12:00:00,42.0,-32.0,,,28.2,-40.2,0.0
1888261N28320,1888-09-20 12:00:00,42.0,-32.0,,,28.2,-40.2,0.0
1888276N14297,1888-10-08 12:00:00,33.5,-63.0,,,14.2,-63.0,0.0
1888276N14297,1888-10-08 12:00:00,33.5,-63.0,,,14.2,-63.0,0.0
1888283N18273,1888-10-10 03:00:00,24.5,-85.8648,,,18.0,-87.0,0.0
1888283N18273,1888-10-10 03:00:00,24.5,-85.8648,,,18.0,-87.0,0.0
1888283N22267,1888-10-12 18:00:00,41.9,-67.2,35.0,970.0,21.7,-93.4,0.0
1888283N22267,1888-10-12 18:00:00,41.9,-67.2,35.0,970.0,21.7,-93.4,0.0
1888288N34319,1888-10-18 12:00:00,37.5,-19.0,,,34.0,-41.0,0.0
1888288N34319,1888-10-18 12:00:00,37.5,-19.0,,,34.0,-41.0,0.0
1888304N15310,1888-11-08 18:00:00,42.8,-41.7,,,14.7,-50.5,0.0
1888304N15310,1888-11-08 18:00:00,42.8,-41.7,,,14.7,-50.5,0.0
1888306N12300,1888-11-08 18:00:00,40.0,-45.2,35.0,,12.3,-59.9,0.0
1888306N12300,1888-11-08 18:00:00,40.0,-45.2,35.0,,12.3,-59.9,0.0
1888322N23305,1888-12-02 18:00:00,48.0,-33.3,60.0,,23.3333,-55.4333,0.0
1888322N23305,1888-12-02 18:00:00,48.0,-33.3,60.0,,23.3333,-55.4333,0.0
1888326N29295,1888-11-23 18:00:00,37.3,-52.4,,,28.8497,-64.5699,0.0
1888326N29295,1888-11-23 18:00:00,37.3,-52.4,,,28.8497,-64.5699,0.0
1889136N19292,1889-05-23 12:00:00,49.0,-61.2,35.0,,19.0,-68.0,0.0
1889136N19292,1889-05-23 12:00:00,49.0,-61.2,35.0,,19.0,-68.0,0.0
1889166N18275,1889-06-20 06:00:00,40.3,-65.0,,,18.3,-84.8,0.0
1889166N18275,1889-06-20 06:00:00,40.3,-65.0,,,18.3,-84.8,0.0
1889166N20276,1889-06-20 18:00:00,42.5,-61.2,35.0,,19.8,-83.7,0.0
1889166N20276,1889-06-20 18:00:00,42.5,-61.2,35.0,,19.8,-83.7,0.0
1889231N17291,1889-08-28 18:00:00,39.0,-71.5,40.0,,16.8,-69.2,0.0
1889231N17291,1889-08-28 18:00:00,39.0,-71.5,40.0,,16.8,-69.2,0.0
1889244N13338,1889-09-12 00:00:00,58.5,-30.8,,,12.5,-22.5,0.0
1889244N13338,1889-09-12 00:00:00,58.5,-30.8,,,12.5,-22.5,0.0
1889245N16317,1889-09-11 18:00:00,40.7,-24.5,40.0,,15.9,-42.9,0.0
1889245N16317,1889-09-11 18:00:00,40.7,-24.5,40.0,,15.9,-42.9,0.0
1889252N31307,1889-09-12 00:00:00,45.0,-22.3,,,31.0,-53.0,0.0
1889252N31307,1889-09-12 00:00:00,45.0,-22.3,,,31.0,-53.0,0.0
1889255N15334,1889-09-19 18:00:00,43.8,-48.5,35.0,,15.2,-25.7,0.0
1889255N15334,1889-09-19 18:00:00,43.8,-48.5,35.0,,15.2,-25.7,0.0
1889258N12296,1889-09-21 12:00:00,22.8,-95.0,,,12.0,-64.4,0.0
1889258N12296,1889-09-21 12:00:00,22.8,-95.0,,,12.0,-64.4,0.0
1889273N11308,1889-10-06 12:00:00,40.6,-56.4333,35.0,,11.3,-52.0,0.0
1889273N11308,1889-10-06 12:00:00,40.6,-56.4333,35.0,,11.3,-52.0,0.0
1889278N20278,1889-10-11 06:00:00,63.0,-55.3,35.0,,20.0,-82.5,0.0
1889278N20278,1889-10-11 06:00:00,63.0,-55.3,35.0,,20.0,-82.5,0.0
1889282N09316,1889-10-20 18:00:00,47.5,-37.5,,,9.0,-44.0,0.0
1889282N09316,1889-10-20 18:00:00,47.5,-37.5,,,9.0,-44.0,0.0
1890148N21277,1890-05-29 18:00:00,25.2,-84.8,50.0,,20.5,-83.0,0.0
1890148N21277,1890-05-29 18:00:00,25.2,-84.8,50.0,,20.5,-83.0,0.0
1890153N13279,1890-06-05 12:00:00,23.0,-91.0,,,13.0,-81.0,0.0
1890153N13279,1890-06-05 12:00:00,23.0,-91.0,,,13.0,-81.0,0.0
1890237N13311,1890-09-03 12:00:00,62.5,-25.6,45.0,,12.5,-48.7,0.0
1890237N13311,1890-09-03 12:00:00,62.5,-25.6,45.0,,12.5,-48.7,0.0
1890266N12338,1890-09-29 12:00:00,12.5,-53.0,,,12.0,-22.5,0.0
1890266N12338,1890-09-29 12:00:00,12.5,-53.0,,,12.0,-22.5,0.0
1890282N21286,1890-10-19 06:00:00,46.5,-45.2,,,20.5,-74.0,0.0
1890282N21286,1890-10-19 06:00:00,46.5,-45.2,,,20.5,-74.0,0.0
1890303N12280,1890-11-03 00:00:00,19.5,-80.2,35.0,,11.5,-80.0,0.0
1890303N12280,1890-11-03 00:00:00,19.5,-80.2,35.0,,11.5,-80.0,0.0
1891229N11313,1891-08-25 18:00:00,26.2,-84.8,35.0,961.0,10.5,-46.7,0.0
1891229N11313,1891-08-25 18:00:00,26.2,-84.8,35.0,961.0,10.5,-46.7,0.0
1891229N13336,1891-08-30 12:00:00,49.7,-52.6,25.0,,12.6667,-24.4,0.0
1891229N13336,1891-08-30 12:00:00,49.7,-52.6,25.0,,12.6667,-24.4,0.0
1891231N13332,1891-08-21 00:00:00,14.3,-36.0,,,12.7,-28.3,0.0
1891231N13332,1891-08-21 00:00:00,14.3,-36.0,,,12.7,-28.3,0.0
1891240N13339,1891-09-10 12:00:00,59.7,-43.3,30.0,,12.5,-20.6,0.0
1891240N13339,1891-09-10 12:00:00,59.7,-43.3,30.0,,12.5,-20.6,0.0
1891259N20312,1891-09-26 18:00:00,41.3,-39.7,40.0,,20.5,-48.0,0.0
1891259N20312,1891-09-26 18:00:00,41.3,-39.7,40.0,,20.5,-48.0,0.0
1891266N14330,1891-10-08 18:00:00,56.8,-25.5,45.0,,14.2,-30.5,0.0
1891266N14330,1891-10-08 18:00:00,56.8,-25.5,45.0,,14.2,-30.5,0.0
1891267N35297,1891-09-24 21:00:00,37.8273,-55.8018,,,34.7797,-63.3294,0.0
1891267N35297,1891-09-24 21:00:00,37.8273,-55.8018,,,34.7797,-63.3294,0.0
1891269N43317,1891-09-27 18:00:00,48.8,-26.4,,,42.599,-42.9992,0.0
1891269N43317,1891-09-27 18:00:00,48.8,-26.4,,,42.599,-42.9992,0.0
1891278N15281,1891-10-10 06:00:00,37.8,-65.0,35.0,1004.0,15.0,-79.0,0.0
1891278N15281,1891-10-10 06:00:00,37.8,-65.0,35.0,1004.0,15.0,-79.0,0.0
1891281N18275,1891-10-16 00:00:00,53.0,-52.2,30.0,,18.0,-85.0,0.0
1891281N18275,1891-10-16 00:00:00,53.0,-52.2,30.0,,18.0,-85.0,0.0
1891297N14279,1891-10-29 12:00:00,21.0,-80.0,,,14.0,-81.5,0.0
1891297N14279,1891-10-29 12:00:00,21.0,-80.0,,,14.0,-81.5,0.0
1891307N24286,1891-11-06 00:00:00,41.6,-49.0,35.0,,24.1,-73.8,0.0
1891307N24286,1891-11-06 00:00:00,41.6,-49.0,35.0,,24.1,-73.8,0.0
1891309N27301,1891-11-07 12:00:00,53.0,-37.0,,,26.5,-59.0,0.0
1891309N27301,1891-11-07 12:00:00,53.0,-37.0,,,26.5,-59.0,0.0
1892161N21277,1892-06-16 18:00:00,33.0,-75.8333,35.0,,20.8,-83.1,0.0
1892161N21277,1892-06-16 18:00:00,33.0,-75.8333,35.0,,20.8,-83.1,0.0
1892227N16308,1892-08-24 18:00:00,60.9,-28.3,40.0,,16.0,-52.0,0.0
1892227N16308,1892-08-24 18:00:00,60.9,-28.3,40.0,,16.0,-52.0,0.0
1892247N12327,1892-09-17 12:00:00,44.3,-11.5,35.0,,11.5,-33.0,0.0
1892247N12327,1892-09-17 12:00:00,44.3,-11.5,35.0,,11.5,-33.0,0.0
1892253N22267,1892-09-17 12:00:00,60.3,-51.9,35.0,,22.0,-92.8,0.0
1892253N22267,1892-09-17 12:00:00,60.3,-51.9,35.0,,22.0,-92.8,0.0
1892256N15341,1892-09-23 18:00:00,38.2,-41.9,25.0,,15.3,-19.5,0.0
1892256N15341,1892-09-23 18:00:00,38.2,-41.9,25.0,,15.3,-19.5,0.0
1892256N15343,1892-09-24 12:00:00,45.2,-22.0,,,14.9,-17.2,0.0
1892256N15343,1892-09-24 12:00:00,45.2,-22.0,,,14.9,-17.2,0.0
1892287N26289,1892-10-21 18:00:00,57.0,-25.0,40.0,,26.0,-71.2,0.0
1892287N26289,1892-10-21 18:00:00,57.0,-25.0,40.0,,26.0,-71.2,0.0
1892295N23267,1892-10-29 06:00:00,37.5,-66.0,40.0,,23.0,-92.6,0.0
1892295N23267,1892-10-29 06:00:00,37.5,-66.0,40.0,,23.0,-92.6,0.0
1892299N12278,1892-10-29 12:00:00,19.0,-81.0,,,11.7,-82.0,0.0
1892299N12278,1892-10-29 12:00:00,19.0,-81.0,,,11.7,-82.0,0.0
1892347N27320,1892-12-15 12:00:00,37.0,-33.5,,,27.0,-40.0,0.0
1892347N27320,1892-12-15 12:00:00,37.0,-33.5,,,27.0,-40.0,0.0
1893163N20265,1893-06-20 18:00:00,45.9,-54.0,60.0,,20.5,-95.2,0.0
1893163N20265,1893-06-20 18:00:00,45.9,-54.0,60.0,,20.5,-95.2,0.0
1893225N12331,1893-08-26 18:00:00,50.0,-51.4,40.0,986.0,11.8,-29.0,0.0
1893225N12331,1893-08-26 18:00:00,50.0,-51.4,40.0,986.0,11.8,-29.0,0.0
1893226N10310,1893-08-25 18:00:00,50.6,-33.9,35.0,,9.6,-50.5,0.0
1893226N10310,1893-08-25 18:00:00,50.6,-33.9,35.0,,9.6,-50.5,0.0
1893228N15337,1893-08-20 06:00:00,18.1,-45.3,,,15.5,-23.2,0.0
1893228N15337,1893-08-20 06:00:00,18.1,-45.3,,,15.5,-23.2,0.0
1893228N18340,1893-09-02 18:00:00,53.9,-39.1,50.0,958.0,18.1,-20.2,0.0
1893228N18340,1893-09-02 18:00:00,53.9,-39.1,50.0,958.0,18.1,-20.2,0.0
1893228N32300,1893-08-19 06:00:00,51.7,-44.5,65.0,,32.2,-60.4,0.0
1893228N32300,1893-08-19 06:00:00,51.7,-44.5,65.0,,32.2,-60.4,0.0
1893232N12333,1893-08-29 18:00:00,42.5667,-20.4,50.0,,11.8,-27.2,0.0
1893232N12333,1893-08-29 18:00:00,42.5667,-20.4,50.0,,11.8,-27.2,0.0
1893234N37324,1893-08-24 00:00:00,41.3,-26.5,,,36.5,-35.6,0.0
1893234N37324,1893-08-24 00:00:00,41.3,-26.5,,,36.5,-35.6,0.0
1893238N12339,1893-09-04 12:00:00,33.0,-45.0,,,12.0,-21.0,0.0
1893238N12339,1893-09-04 12:00:00,33.0,-45.0,,,12.0,-21.0,0.0
1893247N25269,1893-09-06 18:00:00,28.1,-90.6,,,24.8,-91.2,0.0
1893247N25269,1893-09-06 18:00:00,28.1,-90.6,,,24.8,-91.2,0.0
1893248N28307,1893-09-13 18:00:00,41.0,-33.0,,,27.8,-53.2,0.0
1893248N28307,1893-09-13 18:00:00,41.0,-33.0,,,27.8,-53.2,0.0
1893259N33310,1893-09-18 12:00:00,42.5,-48.0,,,32.5,-50.5,0.0
1893259N33310,1893-09-18 12:00:00,42.5,-48.0,,,32.5,-50.5,0.0
1893271N16278,1893-10-05 12:00:00,35.0,-70.4,35.0,948.0,16.4,-81.7,0.0
1893271N16278,1893-10-05 12:00:00,35.0,-70.4,35.0,948.0,16.4,-81.7,0.0
1893271N20266,1893-09-30 15:00:00,25.65,-92.5574,,,20.2,-93.7,0.0
1893271N20266,1893-09-30 15:00:00,25.65,-92.5574,,,20.2,-93.7,0.0
1893272N15325,1893-10-04 06:00:00,19.0,-50.7,,,15.3,-35.5,0.0
1893272N15325,1893-10-04 06:00:00,19.0,-50.7,,,15.3,-35.5,0.0
1893309N27289,1893-11-12 18:00:00,41.0,-37.9,40.0,,26.7,-70.8,0.0
1893309N27289,1893-11-12 18:00:00,41.0,-37.9,40.0,,26.7,-70.8,0.0
1894157N19283,1894-06-09 18:00:00,21.0,-86.0,35.0,,19.0,-77.4,0.0
1894157N19283,1894-06-09 18:00:00,21.0,-86.0,35.0,,19.0,-77.4,0.0
1894242N13325,1894-09-09 18:00:00,54.3667,-34.8,70.0,948.0,13.2,-34.8,0.0
1894242N13325,1894-09-09 18:00:00,54.3667,-34.8,70.0,948.0,13.2,-34.8,0.0
1894251N36310,1894-09-09 00:00:00,45.2,-39.5,,,35.5989,-49.7256,0.0
1894251N36310,1894-09-09 00:00:00,45.2,-39.5,,,35.5989,-49.7256,0.0
1894261N13311,1894-10-04 12:00:00,56.5,-35.0,35.0,985.0,13.1333,-48.7,0.0
1894261N13311,1894-10-04 12:00:00,56.5,-35.0,35.0,985.0,13.1333,-48.7,0.0
1894284N11303,1894-10-20 18:00:00,38.4,-54.8,70.0,931.0,11.1,-57.0333,0.0
1894284N11303,1894-10-20 18:00:00,38.4,-54.8,70.0,931.0,11.1,-57.0333,0.0
1894294N21300,1894-10-31 12:00:00,53.0,-27.0,65.0,955.0,21.0,-60.3,0.0
1894294N21300,1894-10-31 12:00:00,53.0,-27.0,65.0,955.0,21.0,-60.3,0.0
1894301N36305,1894-10-29 06:00:00,46.5,-30.0,,,36.1,-55.3,0.0
1894301N36305,1894-10-29 06:00:00,46.5,-30.0,,,36.1,-55.3,0.0
1894335N24307,1894-12-09 12:00:00,53.0,-15.0,,,23.5,-53.5,0.0
1894335N24307,1894-12-09 12:00:00,53.0,-15.0,,,23.5,-53.5,0.0
1895169N33287,1895-06-26 12:00:00,43.8,-44.0,,,32.8,-73.0,0.0
1895169N33287,1895-06-26 12:00:00,43.8,-44.0,,,32.8,-73.0,0.0
1895234N15292,1895-08-26 00:00:00,18.7,-83.5,,,14.5,-68.5,0.0
1895234N15292,1895-08-26 00:00:00,18.7,-83.5,,,14.5,-68.5,0.0
1895245N18310,1895-09-08 12:00:00,49.0,-30.0,,,17.5,-50.0,0.0
1895245N18310,1895-09-08 12:00:00,49.0,-30.0,,,17.5,-50.0,0.0
1895255N30306,1895-09-18 18:00:00,34.4,-58.5,,,29.5,-54.0,0.0
1895255N30306,1895-09-18 18:00:00,34.4,-58.5,,,29.5,-54.0,0.0
1895268N12278,1895-10-07 12:00:00,47.0,-56.0,,,12.0,-82.5,0.0
1895268N12278,1895-10-07 12:00:00,47.0,-56.0,,,12.0,-82.5,0.0
1895272N15334,1895-10-01 18:00:00,17.3,-40.0,,,15.0,-26.0,0.0
1895272N15334,1895-10-01 18:00:00,17.3,-40.0,,,15.0,-26.0,0.0
1895285N12315,1895-10-28 18:00:00,33.3,-16.5,45.0,,12.0,-44.8,0.0
1895285N12315,1895-10-28 18:00:00,33.3,-16.5,45.0,,12.0,-44.8,0.0
1895286N19266,1895-10-17 00:00:00,27.6,-78.6,25.0,,19.4,-93.7,0.0
1895286N19266,1895-10-17 00:00:00,27.6,-78.6,25.0,,19.4,-93.7,0.0
1895291N15279,1895-10-19 06:00:00,17.7,-82.5,,,14.9,-81.2,0.0
1895291N15279,1895-10-19 06:00:00,17.7,-82.5,,,14.9,-81.2,0.0
1895308N21329,1895-11-08 18:00:00,33.3,-23.0,,,21.0,-31.5,0.0
1895308N21329,1895-11-08 18:00:00,33.3,-23.0,,,21.0,-31.5,0.0
1896187N21279,1896-07-12 12:00:00,60.8,-64.9,25.0,,20.9,-81.1,0.0
1896187N21279,1896-07-12 12:00:00,60.8,-64.9,25.0,,20.9,-81.1,0.0
1896260N16306,1896-09-28 12:00:00,60.0,-19.7,65.0,,15.5,-54.5,0.0
1896260N16306,1896-09-28 12:00:00,60.0,-19.7,65.0,,15.5,-54.5,0.0
1896269N11280,1896-09-27 06:00:00,18.2,-84.9,,,11.2,-80.2,0.0
1896269N11280,1896-09-27 06:00:00,18.2,-84.9,,,11.2,-80.2,0.0
1896270N34307,1896-10-01 12:00:00,45.5,-40.0,,,33.5,-53.0,0.0
1896270N34307,1896-10-01 12:00:00,45.5,-40.0,,,33.5,-53.0,0.0
1896281N23269,1896-10-16 12:00:00,55.7,-48.2,35.0,,22.5,-91.2,0.0
1896281N23269,1896-10-16 12:00:00,55.7,-48.2,35.0,,22.5,-91.2,0.0
1896285N12331,1896-10-13 12:00:00,19.5,-29.3,,,12.2,-29.4,0.0
1896285N12331,1896-10-13 12:00:00,19.5,-29.3,,,12.2,-29.4,0.0
1896300N09316,1896-11-09 18:00:00,36.0,-33.9,35.0,,8.7,-44.2,0.0
1896300N09316,1896-11-09 18:00:00,36.0,-33.9,35.0,,8.7,-44.2,0.0
1896305N15301,1896-11-09 18:00:00,43.1,-30.0,,,15.0,-59.0,0.0
1896305N15301,1896-11-09 18:00:00,43.1,-30.0,,,15.0,-59.0,0.0
1896332N11299,1896-11-29 18:00:00,19.6,-62.3,35.0,,10.9,-61.1,0.0
1896332N11299,1896-11-29 18:00:00,19.6,-62.3,35.0,,10.9,-61.1,0.0
1897243N13340,1897-09-10 18:00:00,51.3667,-19.8667,50.0,,12.5,-20.0,0.0
1897243N13340,1897-09-10 18:00:00,51.3667,-19.8667,50.0,,12.5,-20.0,0.0
1897252N30305,1897-09-12 12:00:00,50.5,-32.0,,,29.5,-55.0,0.0
1897252N30305,1897-09-12 12:00:00,50.5,-32.0,,,29.5,-55.0,0.0
1897260N14340,1897-09-20 12:00:00,24.5,-27.0,,,14.0,-19.8,0.0
1897260N14340,1897-09-20 12:00:00,24.5,-27.0,,,14.0,-19.8,0.0
1897262N21270,1897-09-25 12:00:00,52.5,-55.0,25.0,,21.0,-90.0,0.0
1897262N21270,1897-09-25 12:00:00,52.5,-55.0,25.0,,21.0,-90.0,0.0
1897268N20277,1897-09-29 18:00:00,27.2,-83.8,35.0,,19.6,-82.9,0.0
1897268N20277,1897-09-29 18:00:00,27.2,-83.8,35.0,,19.6,-82.9,0.0
1897269N12307,1897-10-07 12:00:00,43.0,-51.0,,,12.2,-53.5,0.0
1897269N12307,1897-10-07 12:00:00,43.0,-51.0,,,12.2,-53.5,0.0
1897283N12298,1897-10-22 18:00:00,40.1,-57.4,40.0,,12.4,-61.7,0.0
1897283N12298,1897-10-22 18:00:00,40.1,-57.4,40.0,,12.4,-61.7,0.0
1897296N25283,1897-10-31 18:00:00,43.6,-57.8,50.0,,24.5,-77.3,0.0
1897296N25283,1897-10-31 18:00:00,43.6,-57.8,50.0,,24.5,-77.3,0.0
1898072N25301,1898-03-17 00:00:00,27.2,-51.5,,,25.0,-59.5,0.0
1898072N25301,1898-03-17 00:00:00,27.2,-51.5,,,25.0,-59.5,0.0
1898246N41318,1898-09-06 00:00:00,52.0,-25.3,45.0,,40.8,-42.1,0.0
1898246N41318,1898-09-06 00:00:00,52.0,-25.3,45.0,,40.8,-42.1,0.0
1898249N11333,1898-09-20 12:00:00,52.0,-54.1,40.0,965.0,11.2,-26.9,0.0
1898249N11333,1898-09-20 12:00:00,52.0,-54.1,40.0,965.0,11.2,-26.9,0.0
1898262N40301,1898-09-20 12:00:00,43.0,-41.5,,,40.4787,-58.6667,0.0
1898262N40301,1898-09-20 12:00:00,43.0,-41.5,,,40.4787,-58.6667,0.0
1898265N20294,1898-09-29 06:00:00,25.9,-74.2,,,19.7,-66.0,0.0
1898265N20294,1898-09-29 06:00:00,25.9,-74.2,,,19.7,-66.0,0.0
1898268N16302,1898-10-06 18:00:00,48.0,-52.8,25.0,938.0,16.2,-58.3,0.0
1898268N16302,1898-10-06 18:00:00,48.0,-52.8,25.0,938.0,16.2,-58.3,0.0
1898269N20276,1898-09-28 18:00:00,28.7,-74.8,35.0,1008.0,20.5,-84.5,0.0
1898269N20276,1898-09-28 18:00:00,28.7,-74.8,35.0,1008.0,20.5,-84.5,0.0
1898273N14335,1898-10-08 12:00:00,31.5,-27.5,,,13.8,-25.5,0.0
1898273N14335,1898-10-08 12:00:00,31.5,-27.5,,,13.8,-25.5,0.0
1898275N11302,1898-10-14 18:00:00,37.2,-61.6,50.0,,11.4,-57.7,0.0
1898275N11302,1898-10-14 18:00:00,37.2,-61.6,50.0,,11.4,-57.7,0.0
1898294N19274,1898-10-23 18:00:00,26.3,-76.9,35.0,,18.5,-85.8,0.0
1898294N19274,1898-10-23 18:00:00,26.3,-76.9,35.0,,18.5,-85.8,0.0
1898313N31314,1898-11-16 00:00:00,36.3,-44.7,,,31.0,-46.0,0.0
1898313N31314,1898-11-16 00:00:00,36.3,-44.7,,,31.0,-46.0,0.0
1899215N12329,1899-09-04 18:00:00,49.0,-15.5,45.0,940.0,11.7,-31.0,0.0
1899215N12329,1899-09-04 18:00:00,49.0,-15.5,45.0,940.0,11.7,-31.0,0.0
1899241N17303,1899-09-08 18:00:00,48.1,-47.0,40.0,,16.8,-57.3,0.0
1899241N17303,1899-09-08 18:00:00,48.1,-47.0,40.0,,16.8,-57.3,0.0
1899246N13322,1899-09-15 18:00:00,55.0,-53.0,40.0,939.0,13.2,-38.4,0.0
1899246N13322,1899-09-15 18:00:00,55.0,-53.0,40.0,939.0,13.2,-38.4,0.0
1899275N20276,1899-10-08 06:00:00,55.0,-49.9,35.0,,20.0,-84.1,0.0
1899275N20276,1899-10-08 06:00:00,55.0,-49.9,35.0,,20.0,-84.1,0.0
