SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
2005090500_aho,2005-09-11 00:00:00,-67.0,27.5,-42.0,35.5,100447.0,14.16,0.0
2005090700_ahp,2005-09-18 12:00:00,-78.5,27.0,-59.0,46.0,100370.0,17.36,0.0
2005091918_ahr,2005-09-25 00:00:00,-57.0,17.0,-60.0,32.0,100443.0,16.31,0.0
2005100112_ahs,2005-10-04 12:00:00,-85.5,19.0,-94.5,19.0,100016.0,16.64,0.0
2005101518_aht,2005-10-25 18:00:00,-78.5,18.0,-71.0,39.0,98140.0,23.35,0.0
2005112012_ahu,2005-11-28 12:00:00,-44.5,27.5,-21.5,29.0,99818.0,19.35,0.0
2005112900_ahv,2005-12-07 18:00:00,-48.5,30.5,-38.5,29.0,100542.0,16.34,0.0
2006061006_ahw,2006-06-15 00:00:00,-85.0,20.0,-73.0,36.5,100161.0,19.87,0.0
2006082812_ahx,2006-09-02 06:00:00,-75.0,20.0,-76.0,37.5,100663.0,24.38,0.0
2006090500_ahy,2006-09-20 18:00:00,-45.0,16.5,-21.0,56.5,96672.0,17.77,0.0
2006091206_ahz,2006-09-19 12:00:00,-58.0,22.5,-37.5,38.0,100894.0,17.42,0.0
2006091218_aia,2006-09-26 06:00:00,-23.5,12.5,-25.5,45.5,98827.0,19.32,0.0
2006092806_aib,2006-10-02 06:00:00,-53.5,27.0,-57.5,39.5,100836.0,23.19,0.0
2007081106_aic,2007-08-23 00:00:00,-16.5,10.0,-96.5,21.0,100565.0,17.13,0.0
2007090200_aid,2007-09-05 18:00:00,-66.0,12.5,-87.5,16.5,100900.0,13.98,0.0
2007102806_aie,2007-11-05 12:00:00,-71.0,16.0,-55.5,60.0,96630.0,28.77,0.0
2008070106_aif,2008-07-21 06:00:00,-15.0,9.5,-26.5,58.5,99271.0,19.26,0.0
2008082906_aij,2008-09-08 00:00:00,-61.5,21.0,-58.5,46.5,99716.0,17.79,0.0
2008082912_aik,2008-09-16 00:00:00,-20.5,13.5,-58.5,51.0,98915.0,18.42,0.0
2008090218_ail,2008-09-05 06:00:00,-25.5,13.5,-34.0,15.0,100695.0,14.35,0.0
2008092506_aim,2008-09-29 12:00:00,-70.0,22.0,-63.5,47.0,100166.0,18.49,0.0
2008101312_ain,2008-10-19 00:00:00,-69.0,15.5,-49.5,34.0,101131.0,16.56,0.0
2009081312_aip,2009-08-24 18:00:00,-23.0,11.5,-41.5,49.5,98725.0,23.56,0.0
2009082606_aiq,2009-08-29 00:00:00,-68.0,24.0,-76.0,31.0,100599.0,16.67,0.0
2009090700_air,2009-09-12 18:00:00,-20.0,12.5,-33.5,17.5,100432.0,15.37,0.0
2009110612_ais,2009-11-10 12:00:00,-83.5,15.0,-87.0,30.0,100590.0,22.55,0.0
2010082206_aiu,2010-09-01 12:00:00,-33.0,12.0,-25.0,47.0,99296.0,17.91,0.0
2010082506_aiv,2010-09-05 18:00:00,-29.0,13.5,-54.0,54.0,99166.0,17.64,0.0
2010082718_aiw,2010-08-30 12:00:00,-25.0,12.5,-45.5,15.0,101014.0,15.56,0.0
2010090112_aix,2010-09-04 12:00:00,-35.0,12.0,-45.5,16.0,100992.0,12.62,0.0
2010090800_aiz,2010-09-25 00:00:00,-21.5,14.0,-53.5,59.5,98311.0,21.15,0.0
2010091118_aja,2010-09-21 06:00:00,-18.5,11.5,-44.5,34.5,100429.0,17.03,0.0
2010091500_ajb,2010-09-17 12:00:00,-84.5,18.5,-95.5,19.5,100017.0,22.83,0.0
2010100606_ajc,2010-10-12 06:00:00,-66.0,22.0,-24.0,42.0,100378.0,16.19,0.0
2010110206_ajd,2010-11-08 00:00:00,-71.5,13.5,-68.0,26.0,99989.0,23.73,0.0
2011082912_ajf,2011-09-12 12:00:00,-27.0,10.5,-7.0,57.5,97238.0,23.83,0.0
2011092006_aji,2011-09-24 00:00:00,-37.0,10.5,-54.0,16.0,100878.0,15.09,0.0
2011092506_ajj,2011-10-03 12:00:00,-29.5,12.0,-55.0,25.0,101292.0,16.83,0.0
2011092712_ajk,2011-10-04 00:00:00,-59.5,18.5,-43.0,50.0,99577.0,19.31,0.0
2011100512_ajl,2011-10-09 00:00:00,-61.0,25.0,-44.0,37.5,99285.0,28.94,0.0
2012052612_ajm,2012-05-31 18:00:00,-76.0,32.0,-67.5,38.5,100128.0,18.05,0.0
2012062312_ajn,2012-06-30 00:00:00,-87.5,25.0,-63.5,35.0,100886.0,17.35,0.0
2012080606_ajo,2012-08-09 18:00:00,-80.0,15.0,-94.0,18.5,100443.0,18.38,0.0
2012081606_ajp,2012-08-20 12:00:00,-55.0,31.5,-23.0,38.0,100758.0,22.71,0.0
2012082800_ajr,2012-09-02 06:00:00,-42.5,21.5,-41.5,42.5,100709.0,22.17,0.0
2012082912_ajs,2012-09-12 06:00:00,-34.0,13.0,-42.0,59.0,96691.0,29.14,0.0
2012090518_ajt,2012-09-11 06:00:00,-43.0,28.5,-48.0,36.5,100696.0,23.66,0.0
2012091012_aju,2012-10-03 18:00:00,-37.5,15.5,-32.5,35.5,100361.0,19.43,0.0
2012101318_ajv,2012-10-21 12:00:00,-63.5,17.0,-30.5,48.5,98056.0,19.53,0.0
2012102306_ajx,2012-10-26 00:00:00,-51.0,23.5,-33.0,31.5,100562.0,15.61,0.0
2013090806_ajy,2013-09-15 06:00:00,-19.0,13.5,-38.5,26.5,101033.0,26.29,0.0
2013111812_ajz,2013-11-22 18:00:00,-53.0,29.5,-22.0,42.0,99517.0,17.53,0.0
2014063012_aka,2014-07-08 06:00:00,-78.0,29.0,-54.0,59.0,99104.0,21.33,0.0
2014082400_akb,2014-09-02 06:00:00,-72.0,22.0,-16.0,69.5,98541.0,21.74,0.0
2014091012_akc,2014-09-19 12:00:00,-33.5,13.5,-38.5,39.5,100200.0,18.55,0.0
2014101006_akd,2014-10-14 18:00:00,-62.0,22.5,-39.5,33.0,100315.0,20.84,0.0
2014101312_ake,2014-10-20 12:00:00,-61.5,17.0,-23.0,54.0,99179.0,20.14,0.0
2015082418_akf,2015-08-28 06:00:00,-45.5,15.0,-67.5,17.0,100851.0,19.28,0.0
2015083006_akg,2015-09-04 06:00:00,-19.0,12.0,-37.0,22.0,100970.0,21.88,0.0
2015091906_akh,2015-09-27 12:00:00,-38.5,14.5,-48.5,24.5,100998.0,14.76,0.0
2015092800_aki,2015-10-10 00:00:00,-69.0,27.5,-16.5,43.5,99145.0,18.02,0.0
2016010712_akj,2016-01-11 12:00:00,-72.5,29.0,-43.0,31.5,98836.0,23.95,0.0
2016011306_akk,2016-01-16 12:00:00,-33.5,25.5,-32.0,53.0,97702.0,25.11,0.0
2016080306_akl,2016-08-05 18:00:00,-83.0,16.0,-94.5,19.0,100622.0,18.81,0.0
2016081700_akm,2016-08-20 06:00:00,-33.0,12.5,-46.0,19.0,100900.0,16.32,0.0
2016082200_akn,2016-09-03 12:00:00,-23.0,12.0,-26.5,41.5,100856.0,15.65,0.0
2016082912_ako,2016-09-06 12:00:00,-85.0,23.0,-71.5,39.5,100728.0,19.72,0.0
2016091118_akp,2016-09-17 00:00:00,-48.5,18.0,-30.0,55.0,98245.0,22.88,0.0
2016092012_akq,2016-09-24 06:00:00,-30.0,15.5,-37.5,23.5,101284.0,18.99,0.0
2016092118_akr,2016-09-25 18:00:00,-57.5,21.5,-45.0,42.0,98753.0,25.58,0.0
2016092812_aks,2016-10-10 06:00:00,-60.0,13.5,-68.5,36.5,99819.0,25.91,0.0
2016100518_akt,2016-10-23 06:00:00,-63.5,25.0,-37.0,65.0,99715.0,19.22,0.0
2016110306_aku,2016-11-06 12:00:00,-51.5,24.0,-38.5,45.0,99922.0,22.6,0.0
