SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1959090800_aed,1959-09-15 00:00:00,-67.5,22.72,-52.5,47.68,98872.0,25.53,0.0
1959091712_aee,1959-09-22 18:00:00,-50.0,21.72,-46.5,41.69,99780.0,27.89,0.0
1959100312_aef,1959-10-08 00:00:00,-28.5,12.23,-43.0,20.72,100988.0,12.15,0.0
1959100806_aeg,1959-10-11 06:00:00,-53.5,28.71,-32.0,32.7,100989.0,14.79,0.0
1959100906_aeh,1959-10-15 06:00:00,-65.0,31.71,-44.0,34.7,100168.0,21.28,0.0
1959111106_aei,1959-11-16 18:00:00,-61.0,22.22,-25.0,37.2,101983.0,15.05,0.0
1960071412_ael,1960-07-19 12:00:00,-89.0,29.71,-56.0,41.69,98360.0,23.77,0.0
1960081212_aen,1960-08-15 12:00:00,-33.0,11.73,-49.5,18.22,101409.0,16.26,0.0
1960082400_aeo,1960-08-27 12:00:00,-17.5,10.24,-42.5,11.23,101091.0,15.08,0.0
1960090212_aep,1960-09-05 06:00:00,-37.0,30.71,-47.0,37.7,101108.0,16.91,0.0
1960091118_aes,1960-09-29 12:00:00,-61.5,26.21,-30.0,54.17,98620.0,24.07,0.0
1960091718_aet,1960-09-28 00:00:00,-39.5,31.21,-25.5,38.7,101345.0,12.92,0.0
1960100500_aeu,1960-10-13 18:00:00,-37.5,34.7,-55.0,61.16,98701.0,15.71,0.0
1960100512_aev,1960-10-08 18:00:00,-64.5,22.22,-63.0,35.7,98524.0,27.61,0.0
1960101100_aew,1960-10-14 00:00:00,-60.0,24.72,-65.5,32.7,100095.0,14.65,0.0
1961013018_aex,1961-02-02 18:00:00,-42.0,23.72,-41.0,35.2,100378.0,21.68,0.0
1961052518_aey,1961-05-30 18:00:00,-16.0,6.74,-35.5,14.73,100822.0,17.92,0.0
1961061906_aez,1961-06-23 18:00:00,-93.0,24.22,-69.5,39.69,99004.0,28.34,0.0
1961063012_afa,1961-07-03 18:00:00,-66.5,23.72,-39.0,44.69,99700.0,22.5,0.0
1961083112_afd,1961-09-05 12:00:00,-85.5,37.7,-55.0,42.69,101044.0,16.68,0.0
1961090606_aff,1961-09-16 12:00:00,-20.0,13.23,-28.5,47.18,99266.0,20.6,0.0
1961091106_afg,1961-09-17 18:00:00,-68.0,24.22,-77.5,33.2,100420.0,11.03,0.0
1961091500_afh,1961-09-21 18:00:00,-59.0,25.71,-59.0,44.69,99549.0,21.23,0.0
1961091812_afi,1961-10-04 06:00:00,-45.5,27.21,-32.5,44.69,97568.0,22.54,0.0
1961092112_afj,1961-09-28 18:00:00,-62.5,29.21,-45.0,35.2,97894.0,28.9,0.0
1961100612_afk,1961-10-13 18:00:00,-27.5,32.21,-35.0,55.67,98105.0,26.52,0.0
1961100812_afl,1961-10-21 18:00:00,-73.5,28.21,-15.5,53.18,97568.0,20.47,0.0
1962020618_afn,1962-02-10 12:00:00,-64.0,37.2,-45.5,35.2,99151.0,16.59,0.0
1962060712_afo,1962-06-16 12:00:00,-74.5,23.72,-28.0,52.18,97360.0,25.29,0.0
1962070200_afp,1962-07-07 06:00:00,-58.0,17.23,-63.5,46.19,99874.0,26.24,0.0
1962082812_afs,1962-09-03 00:00:00,-75.0,29.21,-52.0,46.19,99276.0,19.42,0.0
1962090906_aft,1962-09-12 18:00:00,-58.0,30.21,-46.5,29.71,100916.0,13.05,0.0
1962091000_afu,1962-09-18 18:00:00,-69.5,29.21,-26.0,61.16,98314.0,24.88,0.0
1962091112_afv,1962-09-21 06:00:00,-61.5,18.72,-47.0,43.69,100045.0,23.53,0.0
1962091912_afx,1962-10-02 18:00:00,-30.0,13.73,-48.0,34.7,99887.0,16.9,0.0
